날짜,종가,오픈,고가,저가,거래량,변동 %
2021- 11- 11,78000.0,74600.0,79100.0,74100.0,643920.0,2.5
2021- 11- 10,76100.0,81000.0,81000.0,74600.0,1130000.0,-5.47
2021- 11- 09,80500.0,80900.0,82200.0,78600.0,734190.0,1.39
2021- 11- 08,79400.0,76900.0,80000.0,75400.0,708070.0,4.34
2021- 11- 07,76100.0,76100.0,76100.0,76100.0,0.0,0.0
2021- 11- 05,76100.0,75400.0,77400.0,74400.0,386170.0,0.66
2021- 11- 04,75600.0,78300.0,78500.0,74000.0,687680.0,-2.2
2021- 11- 03,77300.0,80500.0,80500.0,76500.0,462280.0,-2.64
2021- 11- 02,79400.0,80900.0,81700.0,79000.0,410410.0,-1.12
2021- 11- 01,80300.0,79400.0,81700.0,78000.0,584140.0,2.69
2021- 10- 29,78200.0,77900.0,79300.0,76800.0,465430.0,0.26
2021- 10- 28,78000.0,82000.0,83500.0,77100.0,1290000.0,-6.14
2021- 10- 27,83100.0,82400.0,85000.0,81100.0,989550.0,1.71
2021- 10- 26,81700.0,73900.0,81900.0,73800.0,1450000.0,9.08
2021- 10- 25,74900.0,76600.0,77000.0,74300.0,402790.0,-0.27
2021- 10- 24,75100.0,75100.0,75100.0,75100.0,0.0,0.0
2021- 10- 22,75100.0,77300.0,78000.0,74500.0,456770.0,-1.96
2021- 10- 21,76600.0,79400.0,81000.0,74500.0,1420000.0,-3.53
2021- 10- 20,79400.0,75300.0,81800.0,74700.0,1370000.0,5.17
2021- 10- 19,75500.0,73600.0,76000.0,71700.0,829940.0,3.71
2021- 10- 18,72800.0,76000.0,76100.0,70800.0,1300000.0,-5.21
2021- 10- 17,76800.0,76800.0,76800.0,76800.0,0.0,0.0
2021- 10- 15,76800.0,77600.0,78300.0,76000.0,378890.0,-1.03
2021- 10- 14,77600.0,75600.0,78400.0,74300.0,515520.0,3.74
2021- 10- 13,74800.0,74300.0,75700.0,73800.0,309040.0,0.0
2021- 10- 12,74800.0,77000.0,79500.0,74000.0,620040.0,-2.73
2021- 10- 11,76900.0,76900.0,76900.0,76900.0,0.0,0.0
2021- 10- 08,76900.0,76200.0,78700.0,74400.0,620540.0,0.79
2021- 10- 07,76300.0,79800.0,82700.0,75100.0,1800000.0,-2.43
2021- 10- 06,78200.0,79200.0,80400.0,76100.0,1170000.0,-1.01
2021- 10- 05,79000.0,69500.0,80000.0,68100.0,2570000.0,11.27
2021- 10- 04,71000.0,71000.0,71000.0,71000.0,0.0,0.0
2021- 10- 01,71000.0,68100.0,72100.0,67800.0,1090000.0,2.6
2021- 09- 30,69200.0,63500.0,69700.0,63400.0,1450000.0,9.84
2021- 09- 29,63000.0,62100.0,65300.0,61400.0,668230.0,-0.94
2021- 09- 28,63600.0,64300.0,68300.0,63600.0,798450.0,0.0
2021- 09- 27,63600.0,63500.0,65200.0,62300.0,321010.0,0.32
2021- 09- 26,63400.0,63400.0,63400.0,63400.0,0.0,0.0
2021- 09- 24,63400.0,64900.0,65000.0,63100.0,377510.0,-2.31
2021- 09- 23,64900.0,64000.0,65800.0,63800.0,224270.0,-0.15
2021- 09- 22,65000.0,65000.0,65000.0,65000.0,0.0,0.0
2021- 09- 17,65000.0,63600.0,66600.0,63200.0,485250.0,0.15
2021- 09- 16,64900.0,67100.0,67200.0,64200.0,481560.0,-1.96
2021- 09- 15,66200.0,64900.0,67800.0,64100.0,568380.0,2.95
2021- 09- 14,64300.0,63800.0,66700.0,63600.0,357960.0,1.58
2021- 09- 13,63300.0,63100.0,64500.0,62300.0,477060.0,0.32
2021- 09- 12,63100.0,63100.0,63100.0,63100.0,0.0,0.0
2021- 09- 10,63100.0,62600.0,64500.0,59700.0,896100.0,0.32
2021- 09- 09,62900.0,63800.0,67000.0,62500.0,886750.0,-1.56
2021- 09- 08,63900.0,67700.0,67800.0,63600.0,657960.0,-6.58
2021- 09- 07,68400.0,65600.0,68900.0,63400.0,891270.0,5.23
2021- 09- 06,65000.0,65000.0,66300.0,63800.0,572660.0,-0.91
2021- 09- 05,65600.0,65600.0,65600.0,65600.0,0.0,0.0
2021- 09- 03,65600.0,67200.0,68000.0,65000.0,881920.0,-1.94
2021- 09- 02,66900.0,68600.0,69000.0,66200.0,554500.0,-2.48
2021- 09- 01,68600.0,69100.0,69400.0,67800.0,444150.0,-0.72
2021- 08- 31,69100.0,69500.0,71100.0,68300.0,510340.0,-0.58
2021- 08- 30,69500.0,71300.0,72800.0,66300.0,1230000.0,-3.61
2021- 08- 29,72100.0,72100.0,72100.0,72100.0,0.0,0.0
2021- 08- 27,72100.0,71500.0,75500.0,70200.0,898510.0,-0.96
