,종가,오픈,고가,저가,거래량,변동 %
2023-03-17,11745.0,11735.0,11745.0,11570.0,4910000.0,1.69
2023-03-16,11550.0,11520.0,11630.0,11310.0,9450000.0,-0.09
2023-03-15,11560.0,11420.0,11595.0,11405.0,390.0,3.54
2023-03-14,11165.0,11560.0,11615.0,11165.0,9840000.0,-3.92
2023-03-13,11620.0,11515.0,11635.0,10915.0,9440000.0,1.13
2023-03-12,11490.0,11490.0,11490.0,11490.0,0.0,0.0
2023-03-10,11490.0,11590.0,11595.0,11440.0,9240000.0,-2.3
2023-03-09,11760.0,11960.0,11960.0,11660.0,5300000.0,-0.93
2023-03-08,11870.0,11700.0,11920.0,11700.0,8750000.0,0.13
2023-03-07,11855.0,11755.0,11980.0,11755.0,5040000.0,-0.13
2023-03-06,11870.0,11750.0,11890.0,11685.0,7040000.0,2.37
2023-03-03,11595.0,11360.0,11625.0,11340.0,7540000.0,2.88
2023-03-02,11270.0,11445.0,11585.0,11270.0,300.0,-1.31
2023-03-01,11420.0,11420.0,11420.0,11420.0,0.0,0.0
2023-02-28,11420.0,11240.0,11495.0,11240.0,5170000.0,1.83
2023-02-27,11215.0,11080.0,11245.0,11000.0,6540000.0,0.63
2023-02-26,11145.0,11145.0,11145.0,11145.0,0.0,0.0
2023-02-24,11145.0,11275.0,11300.0,11105.0,5800000.0,-1.11
2023-02-23,11270.0,11290.0,11350.0,11100.0,6360000.0,0.58
2023-02-22,11205.0,11310.0,11430.0,11160.0,9860000.0,-2.78
2023-02-21,11525.0,11440.0,11525.0,11380.0,3420000.0,0.61
2023-02-20,11455.0,11165.0,11485.0,11105.0,4820000.0,3.11
2023-02-19,11110.0,11110.0,11110.0,11110.0,0.0,0.0
2023-02-17,11110.0,11140.0,11275.0,11060.0,3910000.0,-2.29
2023-02-16,11370.0,11070.0,11385.0,11060.0,4050000.0,4.26
2023-02-15,10905.0,11145.0,11225.0,10900.0,7030000.0,-1.76
2023-02-14,11100.0,11070.0,11130.0,10995.0,3890.0,1.28
2023-02-13,10960.0,10895.0,11025.0,10875.0,3940000.0,0.0
2023-02-12,10960.0,10960.0,10960.0,10960.0,0.0,0.0
2023-02-10,10960.0,11100.0,11110.0,10930.0,3260000.0,-1.39
2023-02-09,11115.0,10900.0,11120.0,10880.0,3380000.0,1.18
2023-02-08,10985.0,10920.0,10990.0,10915.0,5900000.0,1.34
2023-02-07,10840.0,10615.0,10900.0,10610.0,3170000.0,2.12
2023-02-06,10615.0,10620.0,10735.0,10605.0,3830000.0,-1.12
2023-02-05,10735.0,10735.0,10735.0,10735.0,0.0,0.0
2023-02-03,10735.0,10695.0,10780.0,10625.0,4870000.0,0.42
2023-02-02,10690.0,10635.0,10725.0,10575.0,9600000.0,2.3
2023-02-01,10450.0,10295.0,10510.0,10265.0,3720000.0,2.2
2023-01-31,10225.0,10135.0,10245.0,10110.0,3990000.0,0.34
2023-01-30,10190.0,10325.0,10420.0,10185.0,3340000.0,-1.07
2023-01-29,10300.0,10300.0,10300.0,10300.0,0.0,0.0
2023-01-27,10300.0,10315.0,10355.0,10265.0,3810000.0,0.0
2023-01-26,10300.0,10185.0,10320.0,10150.0,4360000.0,1.28
2023-01-25,10170.0,10105.0,10190.0,10085.0,3580000.0,2.26
2023-01-20,9945.0,9860.0,9975.0,9850.0,3850000.0,0.35
2023-01-19,9910.0,9815.0,9915.0,9755.0,0.0,0.2
2023-01-18,9890.0,9865.0,9925.0,9835.0,0.0,0.51
2023-01-17,9840.0,10020.0,10060.0,9840.0,4270000.0,-1.99
2023-01-16,10040.0,9985.0,10095.0,9970.0,1390.0,0.75
2023-01-15,9965.0,9965.0,9965.0,9965.0,0.0,0.0
2023-01-13,9965.0,10015.0,10085.0,9915.0,4310000.0,-0.5
2023-01-12,10015.0,10055.0,10065.0,9920.0,4300000.0,0.45
2023-01-11,9970.0,9840.0,10025.0,9840.0,5530000.0,2.36
2023-01-10,9740.0,9890.0,9955.0,9740.0,4690000.0,-1.96
2023-01-09,9935.0,9860.0,9970.0,9860.0,3400.0,1.85
2023-01-06,9755.0,9495.0,9805.0,9490.0,7340000.0,2.09
2023-01-05,9555.0,9670.0,9740.0,9535.0,6960000.0,-1.19
2023-01-04,9670.0,9520.0,9685.0,9445.0,9060000.0,0.62
2023-01-03,9610.0,9600.0,9650.0,9435.0,9500000.0,0.47
2023-01-02,9565.0,9730.0,9815.0,9525.0,8870000.0,-0.78
2022-12-29,9640.0,9775.0,9835.0,9550.0,7570000.0,-1.83
2022-12-28,9820.0,10015.0,10030.0,9790.0,100.0,-2.87
2022-12-27,10110.0,10010.0,10150.0,10010.0,100.0,1.46
2022-12-26,9965.0,9790.0,9975.0,9730.0,7030000.0,1.89
2022-12-23,9780.0,10025.0,10030.0,9780.0,7140000.0,-3.98
2022-12-22,10185.0,10035.0,10185.0,10020.0,9260000.0,2.46
2022-12-21,9940.0,9995.0,10025.0,9895.0,5570000.0,0.51
2022-12-20,9890.0,10040.0,10085.0,9850.0,6740000.0,-1.98
2022-12-19,10090.0,10045.0,10205.0,10045.0,5180000.0,0.15
2022-12-18,10075.0,10075.0,10075.0,10075.0,0.0,0.0
2022-12-16,10075.0,10030.0,10145.0,9995.0,3420000.0,-1.27
2022-12-15,10205.0,10305.0,10385.0,10190.0,5690000.0,-1.78
2022-12-14,10390.0,10210.0,10415.0,10210.0,720.0,2.26
2022-12-13,10160.0,10200.0,10220.0,10105.0,5180000.0,0.3
2022-12-12,10130.0,10140.0,10210.0,10125.0,2750000.0,-1.27
2022-12-11,10260.0,10260.0,10260.0,10260.0,0.0,0.0
2022-12-09,10260.0,10230.0,10320.0,10170.0,5160000.0,1.08
2022-12-08,10150.0,10120.0,10230.0,10120.0,4059999.9999999995,0.1
2022-12-07,10140.0,10125.0,10295.0,10105.0,1810.0,-0.49
2022-12-06,10190.0,10255.0,10320.0,10190.0,4270000.0,-1.92
2022-12-05,10390.0,10370.0,10495.0,10345.0,5660000.0,0.63
2022-12-04,10325.0,10325.0,10325.0,10325.0,0.0,0.0
2022-12-02,10325.0,10505.0,10520.0,10325.0,5460000.0,-2.18
2022-12-01,10555.0,10605.0,10690.0,10520.0,8430000.0,2.23
2022-11-30,10325.0,10290.0,10355.0,10205.0,5190000.0,-0.15
2022-11-29,10340.0,10085.0,10380.0,10065.0,5990000.0,1.97
2022-11-28,10140.0,10360.0,10365.0,10110.0,5170000.0,-2.45
2022-11-27,10395.0,10395.0,10395.0,10395.0,0.0,0.0
2022-11-25,10395.0,10470.0,10500.0,10385.0,5060000.0,-1.24
2022-11-24,10525.0,10420.0,10570.0,10395.0,6190000.0,1.69
2022-11-23,10350.0,10185.0,10360.0,10185.0,6090000.0,2.37
2022-11-22,10110.0,10210.0,10260.0,10095.0,7700000.0,-1.17
2022-11-21,10230.0,10465.0,10490.0,10210.0,5500000.0,-2.15
2022-11-18,10455.0,10580.0,10685.0,10455.0,5400000.0,-1.18
2022-11-17,10580.0,10635.0,10700.0,10555.0,4950000.0,-1.17
2022-11-16,10705.0,10780.0,10805.0,10630.0,5320000.0,-0.42
2022-11-15,10750.0,10445.0,10770.0,10435.0,5370000.0,3.12
2022-11-14,10425.0,10560.0,10560.0,10410.0,4600000.0,-1.28
2022-11-13,10560.0,10560.0,10560.0,10560.0,0.0,0.0
2022-11-11,10560.0,10525.0,10570.0,10370.0,8320000.0,5.76
2022-11-10,9985.0,10020.0,10100.0,9965.0,4970000.0,-1.43
2022-11-09,10130.0,10190.0,10220.0,10090.0,5030000.0,-0.34
2022-11-08,10165.0,9990.0,10185.0,9975.0,5130000.0,2.42
2022-11-07,9925.0,9835.0,9935.0,9815.0,5610000.0,0.97
2022-11-06,9830.0,9830.0,9830.0,9830.0,0.0,0.0
2022-11-04,9830.0,9760.0,9835.0,9645.0,5990000.0,-0.1
2022-11-03,9840.0,9760.0,9905.0,9725.0,5170000.0,-1.5
2022-11-02,9990.0,10025.0,10025.0,9920.0,3800000.0,-0.7
2022-11-01,10060.0,10025.0,10075.0,9970.0,4490000.0,0.25
2022-10-31,10035.0,10040.0,10055.0,9920.0,6160000.0,1.36
2022-10-28,9900.0,9930.0,10050.0,9900.0,4200000.0,-1.39
2022-10-27,10040.0,9900.0,10040.0,9890.0,5960000.0,2.24
2022-10-26,9820.0,9875.0,9940.0,9815.0,5800000.0,-0.61
2022-10-25,9880.0,9875.0,9970.0,9805.0,5850000.0,0.1
2022-10-24,9870.0,9810.0,9915.0,9800.0,8270000.0,3.4
2022-10-21,9545.0,9535.0,9670.0,9520.0,7890000.0,-0.31
2022-10-20,9575.0,9735.0,9800.0,9515.0,8530000.0,-2.25
2022-10-19,9795.0,9960.0,10105.0,9790.0,8700000.0,-1.61
2022-10-18,9955.0,9900.0,9975.0,9735.0,10590000.0,2.47
2022-10-17,9715.0,9535.0,9730.0,9530.0,5540000.0,-0.15
2022-10-16,9730.0,9730.0,9730.0,9730.0,0.0,0.0
2022-10-14,9730.0,9530.0,9760.0,9525.0,10020000.0,4.62
2022-10-13,9300.0,9450.0,9460.0,9290.0,7820000.0,-2.21
2022-10-12,9510.0,9400.0,9535.0,9350.0,11410000.0,1.17
2022-10-11,9400.0,9540.0,9545.0,9390.0,8570000.0,-3.74
2022-10-10,9765.0,9765.0,9765.0,9765.0,0.0,0.0
2022-10-07,9765.0,9830.0,9970.0,9765.0,5750000.0,-1.81
2022-10-06,9945.0,9750.0,9985.0,9710.0,8510000.0,3.16
2022-10-05,9640.0,10050.0,10070.0,9630.0,10820000.0,-2.58
2022-10-04,9895.0,9720.0,9915.0,9710.0,6620000.0,3.78
2022-09-30,9535.0,9500.0,9660.0,9425.0,20430000.0,-0.88
2022-09-29,9620.0,9740.0,9865.0,9585.0,10740000.0,0.73
2022-09-28,9550.0,9820.0,9895.0,9490.0,20870000.0,-3.34
2022-09-27,9880.0,9755.0,9880.0,9585.0,22130000.0,1.65
2022-09-26,9720.0,10005.0,10015.0,9715.0,16970000.0,-4.14
2022-09-25,10140.0,10140.0,10140.0,10140.0,0.0,0.0
2022-09-23,10140.0,10405.0,10420.0,10130.0,9420000.0,-2.97
2022-09-22,10450.0,10305.0,10470.0,10215.0,6130000.0,-0.43
2022-09-21,10495.0,10525.0,10605.0,10420.0,5080000.0,-0.99
2022-09-20,10600.0,10655.0,10730.0,10565.0,8630000.0,0.81
2022-09-19,10515.0,10785.0,10800.0,10500.0,8480000.0,-2.09
2022-09-18,10740.0,10740.0,10740.0,10740.0,0.0,0.0
2022-09-16,10740.0,10750.0,10865.0,10715.0,4220000.0,-1.24
2022-09-15,10875.0,11010.0,11010.0,10850.0,3700000.0,-0.68
2022-09-14,10950.0,11000.0,11055.0,10905.0,4560000.0,-3.35
2022-09-13,11330.0,11285.0,11380.0,11275.0,2740000.0,2.67
2022-09-08,11035.0,10925.0,11105.0,10905.0,5330000.0,2.22
2022-09-07,10795.0,10840.0,10845.0,10715.0,5120000.0,-1.14
2022-09-06,10920.0,10920.0,11055.0,10875.0,7480000.0,0.37
2022-09-05,10880.0,11045.0,11120.0,10855.0,5980000.0,-1.85
2022-09-02,11085.0,11170.0,11230.0,11040.0,5360000.0,0.09
2022-09-01,11075.0,11255.0,11265.0,11050.0,5840000.0,-2.81
2022-08-31,11395.0,11110.0,11455.0,11110.0,5510000.0,1.24
2022-08-30,11255.0,11000.0,11270.0,10995.0,4380000.0,2.97
2022-08-29,10930.0,10980.0,11040.0,10910.0,5700000.0,-3.45
2022-08-28,11320.0,11320.0,11320.0,11320.0,0.0,0.0
2022-08-26,11320.0,11495.0,11555.0,11310.0,3930000.0,-1.44
2022-08-25,11485.0,11225.0,11485.0,11180.0,6490000.0,2.32
2022-08-24,11225.0,11130.0,11230.0,11010.0,5200000.0,1.45
2022-08-23,11065.0,11195.0,11245.0,11045.0,4320000.0,-1.95
2022-08-22,11285.0,11425.0,11470.0,11285.0,5750000.0,-2.04
2022-08-21,11520.0,11520.0,11520.0,11520.0,0.0,0.0
2022-08-19,11520.0,11770.0,11775.0,11520.0,5950000.0,-2.0
2022-08-18,11755.0,11715.0,11790.0,11620.0,4330000.0,-0.34
2022-08-17,11795.0,11900.0,11900.0,11750.0,3740000.0,-0.67
2022-08-16,11875.0,11915.0,11925.0,11825.0,2870000.0,0.47
2022-08-12,11820.0,11840.0,11885.0,11735.0,3230000.0,-0.46
2022-08-11,11875.0,11890.0,11985.0,11800.0,2740000.0,1.54
2022-08-10,11695.0,11890.0,11915.0,11685.0,3380000.0,-2.3
2022-08-09,11970.0,11875.0,12000.0,11840.0,2670000.0,0.63
2022-08-08,11895.0,11845.0,11920.0,11815.0,3810000.0,-0.21
2022-08-07,11920.0,11920.0,11920.0,11920.0,0.0,0.0
2022-08-05,11920.0,11795.0,11970.0,11790.0,3170000.0,1.27
2022-08-04,11770.0,11620.0,11825.0,11620.0,3660000.0,1.77
2022-08-03,11565.0,11360.0,11565.0,11335.0,2620000.0,1.8
2022-08-02,11360.0,11390.0,11405.0,11280.0,2760000.0,-0.44
2022-08-01,11410.0,11385.0,11460.0,11320.0,3510000.0,0.18
2022-07-29,11390.0,11425.0,11480.0,11335.0,4059999.9999999995,0.71
2022-07-28,11310.0,11405.0,11450.0,11260.0,4250000.0,0.53
2022-07-27,11250.0,11170.0,11250.0,11150.0,1850000.0,0.76
2022-07-26,11165.0,11120.0,11195.0,11085.0,1730000.0,0.04
2022-07-25,11160.0,11060.0,11195.0,11025.0,4870000.0,0.27
2022-07-24,11130.0,11130.0,11130.0,11130.0,0.0,0.0
2022-07-22,11130.0,11255.0,11355.0,11130.0,3240000.0,-1.07
2022-07-21,11250.0,11250.0,11280.0,11160.0,3130000.0,0.18
2022-07-20,11230.0,11310.0,11330.0,11170.0,4790000.0,1.45
2022-07-19,11070.0,10930.0,11085.0,10905.0,4270000.0,0.54
2022-07-18,11010.0,11015.0,11075.0,10850.0,5530000.0,1.38
2022-07-15,10860.0,10955.0,10965.0,10735.0,5120000.0,-0.05
2022-07-14,10865.0,10840.0,10975.0,10795.0,4720000.0,-0.37
2022-07-13,10905.0,10615.0,10905.0,10590.0,3880000.0,2.97
2022-07-12,10590.0,10710.0,10745.0,10555.0,4030000.0000000005,-2.17
2022-07-11,10825.0,10870.0,11000.0,10790.0,3850000.0,-0.28
2022-07-10,10855.0,10855.0,10855.0,10855.0,0.0,0.0
2022-07-08,10855.0,10860.0,10960.0,10795.0,5430000.0,1.12
2022-07-07,10735.0,10610.0,10780.0,10570.0,4910000.0,2.24
2022-07-06,10500.0,10640.0,10830.0,10485.0,6550000.0,-1.64
2022-07-05,10675.0,10360.0,10690.0,10310.0,7670000.0,4.5
2022-07-04,10215.0,10290.0,10385.0,10070.0,9150000.0,-0.1
2022-07-03,10225.0,10225.0,10225.0,10225.0,0.0,0.0
2022-07-01,10225.0,10565.0,10645.0,10195.0,8000000.0,-2.34
2022-06-30,10470.0,10670.0,10705.0,10450.0,4940000.0,-2.1
2022-06-29,10695.0,10775.0,10805.0,10595.0,6070000.0,-2.46
2022-06-28,10965.0,11030.0,11095.0,10835.0,5890000.0,-0.81
2022-06-27,11055.0,10990.0,11145.0,10855.0,5820000.0,1.75
2022-06-24,10865.0,10365.0,10875.0,10365.0,11490000.0,5.85
2022-06-23,10265.0,10640.0,10805.0,10250.0,15720000.0,-3.3
2022-06-22,10615.0,11100.0,11135.0,10615.0,7770000.0,-3.98
2022-06-21,11055.0,10985.0,11135.0,10835.0,8470000.0,1.24
2022-06-20,10920.0,11335.0,11350.0,10870.0,8920000.0,-2.59
2022-06-17,11210.0,11095.0,11255.0,11030.0,7000000.0,-0.62
2022-06-16,11280.0,11400.0,11535.0,11240.0,8420000.0,0.71
2022-06-15,11200.0,11455.0,11550.0,11135.0,9020000.0,-2.61
2022-06-14,11500.0,11350.0,11535.0,11235.0,13150000.0,0.04
2022-06-13,11495.0,11700.0,11770.0,11475.0,8320000.0,-4.49
2022-06-10,12035.0,12020.0,12085.0,11950.0,2110000.0,-0.99
2022-06-09,12155.0,12010.0,12185.0,11900.0,4540000.0,1.0
2022-06-08,12035.0,12080.0,12180.0,12005.0,4350000.0,0.25
2022-06-07,12005.0,12310.0,12315.0,12005.0,2810000.0,-2.79
2022-06-06,12350.0,12350.0,12350.0,12350.0,0.0,0.0
2022-06-03,12350.0,12565.0,12565.0,12340.0,3470000.0,-0.36
2022-06-02,12395.0,12430.0,12470.0,12365.0,3110000.0,-0.84
2022-05-31,12500.0,12435.0,12525.0,12335.0,3100000.0,0.64
2022-05-30,12420.0,12400.0,12450.0,12360.0,2610000.0,1.51
2022-05-27,12235.0,12390.0,12455.0,12185.0,4099999.9999999995,0.12
2022-05-26,12220.0,12280.0,12490.0,12155.0,3170000.0,-0.45
2022-05-25,12275.0,12220.0,12445.0,12080.0,3860000.0,1.28
2022-05-24,12120.0,12400.0,12430.0,12115.0,2390000.0,-2.92
2022-05-23,12485.0,12470.0,12495.0,12335.0,4530000.0,0.73
2022-05-22,12395.0,12395.0,12395.0,12395.0,0.0,0.0
2022-05-20,12395.0,12125.0,12425.0,12125.0,2650000.0,3.03
2022-05-19,12030.0,11875.0,12160.0,11820.0,3880000.0,-1.64
2022-05-18,12230.0,12130.0,12270.0,12120.0,3490000.0,1.41
2022-05-17,12060.0,11880.0,12085.0,11870.0,3120000.0,1.6
2022-05-16,11870.0,12005.0,12095.0,11840.0,3710000.0,-0.08
2022-05-13,11880.0,11520.0,11920.0,11515.0,3940000.0,3.98
2022-05-12,11425.0,11805.0,11830.0,11425.0,6350000.0,-4.95
2022-05-11,12020.0,11615.0,12020.0,11580.0,4460000.0,2.56
2022-05-10,11720.0,11575.0,11790.0,11435.0,5940000.0,-0.47
2022-05-09,11775.0,11975.0,12010.0,11765.0,4050000.0,-2.44
2022-05-08,12070.0,12070.0,12070.0,12070.0,0.0,0.0
2022-05-06,12070.0,12190.0,12230.0,12050.0,2470000.0,-2.19
2022-05-04,12340.0,12455.0,12520.0,12315.0,1330000.0,-0.68
2022-05-03,12425.0,12375.0,12540.0,12350.0,1990000.0,0.77
2022-05-02,12330.0,12250.0,12380.0,12185.0,1660000.0,-0.92
2022-05-01,12445.0,12445.0,12445.0,12445.0,0.0,0.0
2022-04-29,12445.0,12185.0,12485.0,12165.0,3490000.0,2.22
2022-04-28,12175.0,12260.0,12270.0,12105.0,3980000.0,-0.69
2022-04-27,12260.0,12195.0,12300.0,12135.0,2820000.0,-1.72
2022-04-26,12475.0,12360.0,12530.0,12360.0,3760000.0,1.84
2022-04-25,12250.0,12435.0,12450.0,12250.0,2770000.0,-2.78
2022-04-22,12600.0,12600.0,12650.0,12490.0,2200000.0,-1.25
2022-04-21,12760.0,12835.0,12935.0,12750.0,1650000.0,-0.04
2022-04-20,12765.0,12860.0,12870.0,12765.0,1180000.0,-0.89
2022-04-19,12880.0,12675.0,12900.0,12670.0,2350000.0,2.34
2022-04-18,12585.0,12645.0,12645.0,12515.0,1830000.0,-0.83
2022-04-15,12690.0,12670.0,12710.0,12540.0,2710000.0,-0.67
2022-04-14,12775.0,12805.0,12895.0,12735.0,2830000.0,-0.23
2022-04-13,12805.0,12620.0,12825.0,12535.0,3310000.0,1.83
2022-04-12,12575.0,12540.0,12605.0,12430.0,2500000.0,-0.59
2022-04-11,12650.0,12890.0,12915.0,12645.0,2240000.0,-2.54
2022-04-10,12980.0,12980.0,12980.0,12980.0,0.0,0.0
2022-04-08,12980.0,12930.0,13000.0,12840.0,2130000.0,0.74
2022-04-07,12885.0,12845.0,12900.0,12790.0,1690000.0,-0.58
2022-04-06,12960.0,13035.0,13085.0,12930.0,1870000.0,-1.86
2022-04-05,13205.0,13170.0,13280.0,13160.0,1980000.0,0.61
2022-04-04,13125.0,13000.0,13130.0,12955.0,2150000.0,0.73
2022-04-03,13030.0,13030.0,13030.0,13030.0,0.0,0.0
2022-04-01,13030.0,13050.0,13080.0,12970.0,1670000.0,-0.76
2022-03-31,13130.0,12995.0,13170.0,12995.0,2600000.0,0.65
2022-03-30,13045.0,13120.0,13145.0,13035.0,1410000.0,0.04
2022-03-29,13040.0,12895.0,13040.0,12885.0,1520000.0,1.91
2022-03-28,12795.0,12915.0,12990.0,12780.0,1650000.0,-1.5
2022-03-27,12990.0,12990.0,12990.0,12990.0,0.0,0.0
2022-03-25,12990.0,13070.0,13095.0,12975.0,2140000.0,-0.04
2022-03-24,12995.0,12930.0,13060.0,12830.0,1930000.0,-0.46
2022-03-23,13055.0,13045.0,13140.0,12985.0,1650000.0,0.97
2022-03-22,12930.0,12850.0,12965.0,12800.0,1870000.0,0.27
2022-03-21,12895.0,13165.0,13165.0,12895.0,1870000.0,-1.56
2022-03-20,13100.0,13100.0,13100.0,13100.0,0.0,0.0
2022-03-18,13100.0,12975.0,13100.0,12880.0,2310000.0,0.92
2022-03-17,12980.0,12860.0,13070.0,12845.0,2610000.0,2.77
2022-03-16,12630.0,12475.0,12640.0,12430.0,4690000.0,2.85
2022-03-15,12280.0,12255.0,12360.0,12160.0,3530000.0,-0.24
2022-03-14,12310.0,12615.0,12645.0,12260.0,3310000.0,-2.3
2022-03-13,12600.0,12600.0,12600.0,12600.0,0.0,0.0
2022-03-11,12600.0,12670.0,12780.0,12560.0,3280000.0,-0.24
2022-03-10,12630.0,12545.0,12690.0,12520.0,1960000.0,3.44
2022-03-08,12210.0,12130.0,12405.0,12100.0,2720000.0,-1.09
2022-03-07,12345.0,12385.0,12515.0,12255.0,2110000.0,-2.02
2022-03-06,12600.0,12600.0,12600.0,12600.0,0.0,0.0
2022-03-04,12600.0,12810.0,12810.0,11900.0,3400000.0,-2.36
2022-03-03,12905.0,12700.0,12930.0,12670.0,2770000.0,2.3
2022-03-02,12615.0,12375.0,12685.0,12365.0,2620000.0,1.57
2022-03-01,12420.0,12420.0,12420.0,12420.0,0.0,0.0
2022-02-28,12420.0,12235.0,12425.0,12230.0,2080000.0,0.49
2022-02-27,12360.0,12360.0,12360.0,12360.0,0.0,0.0
2022-02-25,12360.0,12145.0,12365.0,12145.0,3400000.0,3.82
2022-02-24,11905.0,12150.0,12150.0,11890.0,4160000.0,-3.09
2022-02-23,12285.0,12245.0,12325.0,12150.0,2780000.0,1.4
2022-02-22,12115.0,12085.0,12215.0,12040.0,3210000.0,-1.62
2022-02-21,12315.0,12070.0,12330.0,11990.0,3310000.0,0.2
2022-02-18,12290.0,12060.0,12335.0,12010.0,3190000.0,0.49
2022-02-17,12230.0,12350.0,12520.0,12065.0,4150000.0000000005,-1.17
2022-02-16,12375.0,12000.0,12375.0,11990.0,2820000.0,5.18
2022-02-15,11765.0,11950.0,12080.0,11755.0,3620000.0,-1.47
2022-02-14,11940.0,11990.0,12060.0,11855.0,3230000.0,-1.36
2022-02-11,12105.0,12210.0,12345.0,12100.0,2510000.0,-2.69
2022-02-10,12440.0,12785.0,12805.0,12395.0,2840000.0,-2.43
2022-02-09,12750.0,12585.0,12750.0,12550.0,1500000.0,2.2
2022-02-08,12475.0,12580.0,12705.0,12355.0,2820000.0,-0.6
2022-02-07,12550.0,12715.0,12730.0,12460.0,1750000.0,-1.53
2022-02-06,12745.0,12745.0,12745.0,12745.0,0.0,0.0
2022-02-04,12745.0,12580.0,12745.0,12535.0,2590000.0,1.23
2022-02-03,12590.0,12560.0,12725.0,12540.0,5240000.0,2.07
2022-01-28,12335.0,12095.0,12415.0,11860.0,12020000.0,2.62
2022-01-27,12020.0,12645.0,12645.0,12000.0,9600000.0,-4.3
2022-01-26,12560.0,12855.0,12960.0,12545.0,9630000.0,-1.8
2022-01-25,12790.0,13185.0,13210.0,12755.0,6610000.0,-2.33
2022-01-24,13095.0,13355.0,13355.0,13050.0,4890000.0,-2.35
2022-01-23,13410.0,13410.0,13410.0,13410.0,0.0,0.0
2022-01-21,13410.0,13485.0,13575.0,13295.0,2330000.0,-1.72
2022-01-20,13645.0,13265.0,13645.0,13250.0,4570000.0,2.83
2022-01-19,13270.0,13265.0,13425.0,13185.0,4139999.9999999995,-1.34
2022-01-18,13450.0,13645.0,13830.0,13385.0,4170000.0,-1.32
2022-01-17,13630.0,13750.0,13755.0,13565.0,1550000.0,-0.69
2022-01-14,13725.0,13750.0,13800.0,13675.0,1290000.0,-1.68
2022-01-13,13960.0,14145.0,14190.0,13930.0,1360000.0,-1.52
2022-01-12,14175.0,13945.0,14220.0,13930.0,3040000.0,2.75
2022-01-11,13795.0,13950.0,14020.0,13730.0,2760000.0,-0.79
2022-01-10,13905.0,14030.0,14085.0,13855.0,3180000.0,-1.73
2022-01-09,14150.0,14150.0,14150.0,14150.0,0.0,0.0
2022-01-07,14150.0,14150.0,14265.0,14090.0,7310000.0,1.0
2022-01-06,14010.0,14305.0,14390.0,13975.0,7100000.0,-3.11
2022-01-05,14460.0,14700.0,14765.0,14450.0,1870000.0,-2.23
2022-01-04,14790.0,15035.0,15050.0,14730.0,2350000.0,-1.63
2022-01-03,15035.0,15070.0,15160.0,14900.0,2540000.0,-0.23
2021-12-30,15070.0,15120.0,15165.0,14910.0,5010000.0,-0.17
2021-12-29,15095.0,15405.0,15430.0,15025.0,7270000.0,-2.08
2021-12-28,15415.0,15195.0,15415.0,15020.0,6280000.0,3.28
2021-12-27,14925.0,14760.0,14950.0,14720.0,2100000.0,1.12
2021-12-26,14760.0,14760.0,14760.0,14760.0,0.0,0.0
2021-12-24,14760.0,14765.0,14860.0,14725.0,1310000.0,0.2
2021-12-23,14730.0,14730.0,14820.0,14685.0,1900000.0,0.41
2021-12-22,14670.0,14795.0,14795.0,14640.0,1200000.0,0.03
2021-12-21,14665.0,14650.0,14715.0,14480.0,1390000.0,0.79
2021-12-20,14550.0,14570.0,14745.0,14550.0,1980000.0,-0.38
2021-12-19,14605.0,14605.0,14605.0,14605.0,0.0,0.0
2021-12-17,14605.0,14695.0,14750.0,14535.0,2450000.0,-1.48
2021-12-16,14825.0,14950.0,15015.0,14790.0,1980000.0,0.3
2021-12-15,14780.0,14635.0,14795.0,14610.0,1060000.0,0.65
2021-12-14,14685.0,14655.0,14770.0,14625.0,1140000.0,-0.31
2021-12-13,14730.0,14875.0,14925.0,14705.0,1070000.0,-0.67
2021-12-10,14830.0,15090.0,15090.0,14810.0,1090000.0,-1.98
2021-12-09,15130.0,14840.0,15200.0,14820.0,2550000.0,1.68
2021-12-08,14880.0,14820.0,14995.0,14820.0,1410000.0,1.22
2021-12-07,14700.0,14645.0,14735.0,14585.0,1560000.0,0.79
2021-12-06,14585.0,14655.0,14680.0,14470.0,2600000.0,-1.19
2021-12-03,14760.0,14430.0,14805.0,14405.0,2420000.0,2.29
2021-12-02,14430.0,14400.0,14460.0,14215.0,5010000.0,-0.62
2021-12-01,14520.0,14540.0,14610.0,14200.0,4980000.0,0.55
2021-11-30,14440.0,14755.0,14925.0,14340.0,4080000.0,-1.74
2021-11-29,14695.0,14580.0,14835.0,14580.0,2600000.0,-0.17
2021-11-28,14720.0,14720.0,14720.0,14720.0,0.0,0.0
2021-11-26,14720.0,14825.0,14950.0,14640.0,5960000.0,-0.74
2021-11-25,14830.0,14960.0,15030.0,14800.0,2260000.0,-1.1
2021-11-24,14995.0,14845.0,14995.0,14735.0,3060000.0,1.01
2021-11-23,14845.0,15145.0,15145.0,14830.0,4280000.0,-2.69
2021-11-22,15255.0,15325.0,15435.0,15120.0,2220000.0,-0.55
2021-11-21,15340.0,15340.0,15340.0,15340.0,0.0,0.0
2021-11-19,15340.0,15175.0,15340.0,15080.0,2270000.0,1.05
2021-11-18,15180.0,15160.0,15225.0,14995.0,1460000.0,0.26
2021-11-17,15140.0,15365.0,15385.0,15130.0,1550000.0,-1.27
2021-11-16,15335.0,15170.0,15335.0,15140.0,2270000.0,0.66
2021-11-15,15235.0,14930.0,15240.0,14905.0,2049999.9999999998,2.45
