날짜,종가,오픈,고가,저가,거래량,변동 %
2021- 06- 17,53700.0,52700.0,54000.0,51900.0,346930.0,1.9
2021- 06- 16,52700.0,52100.0,53900.0,51800.0,20.0,0.57
2021- 06- 15,52400.0,50600.0,53700.0,50600.0,140.0,3.35
2021- 06- 14,50700.0,50400.0,51500.0,49750.0,403040.0,1.91
2021- 06- 13,49750.0,49750.0,49750.0,49750.0,0.0,0.0
2021- 06- 11,49750.0,47950.0,49750.0,47850.0,192450.0,3.86
2021- 06- 10,47900.0,48650.0,48650.0,47800.0,190170.0,-0.93
2021- 06- 09,48350.0,47850.0,49500.0,47800.0,0.0,0.83
2021- 06- 08,47950.0,49350.0,49750.0,47750.0,349600.0,-4.1
2021- 06- 07,50000.0,50500.0,51400.0,49400.0,217510.0,0.2
2021- 06- 06,49900.0,49900.0,49900.0,49900.0,0.0,0.0
2021- 06- 04,49900.0,50400.0,50800.0,49600.0,214070.0,-0.99
2021- 06- 03,50400.0,50600.0,51300.0,50300.0,0.0,-1.18
2021- 06- 02,51000.0,51100.0,51100.0,50100.0,165820.0,0.2
2021- 06- 01,50900.0,51000.0,51200.0,50000.0,10.0,0.0
2021- 05- 31,50900.0,49200.0,52500.0,48700.0,672230.0,3.04
2021- 05- 30,49400.0,49400.0,49400.0,49400.0,0.0,0.0
2021- 05- 28,49400.0,50100.0,50300.0,48750.0,367570.0,-2.18
2021- 05- 27,50500.0,50300.0,50500.0,48650.0,110.0,1.0
2021- 05- 26,50000.0,50100.0,50600.0,49100.0,313120.0,0.0
2021- 05- 25,50000.0,49100.0,50800.0,48700.0,1050.0,1.94
2021- 05- 24,49050.0,48000.0,49450.0,47750.0,20.0,2.29
2021- 05- 23,47950.0,47950.0,47950.0,47950.0,0.0,0.0
2021- 05- 21,47950.0,48300.0,49650.0,47800.0,718060.0,-0.83
2021- 05- 20,48350.0,46800.0,48800.0,46700.0,0.0,2.33
2021- 05- 19,47250.0,47250.0,47250.0,47250.0,0.0,0.0
2021- 05- 18,47250.0,46050.0,47800.0,46050.0,738470.0,2.49
2021- 05- 17,46100.0,45100.0,46400.0,44750.0,10.0,2.22
2021- 05- 14,45100.0,45400.0,45400.0,44050.0,225840.0,0.45
2021- 05- 13,44900.0,43100.0,45050.0,43100.0,420.0,0.9
2021- 05- 12,44500.0,41500.0,44950.0,41350.0,560.0,7.23
2021- 05- 11,41500.0,41750.0,41800.0,41150.0,133680.0,-0.95
2021- 05- 10,41900.0,42300.0,42300.0,41850.0,90.0,0.0
2021- 05- 07,41900.0,40600.0,42200.0,40550.0,215230.0,3.2
