"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2020- 08- 03","30,100","29,900","30,300","29,000","763.31K","0.84%"
"2020- 08- 02","29,850","29,850","29,850","29,850","","0.00%"
"2020- 07- 31","29,850","29,450","30,250","29,400","683.30K","0.51%"
"2020- 07- 30","29,700","31,600","31,600","29,550","1.00M","-4.96%"
"2020- 07- 29","31,250","30,400","31,400","29,750","837.48K","3.31%"
"2020- 07- 28","30,250","31,200","31,200","30,200","581.28K","-1.94%"
"2020- 07- 27","30,850","30,000","32,000","29,950","978.09K","1.82%"
"2020- 07- 26","30,300","30,300","30,300","30,300","","0.00%"
"2020- 07- 24","30,300","30,700","31,200","30,250","901.80K","-3.50%"
"2020- 07- 23","31,400","32,050","32,300","30,950","762.11K","-1.88%"
"2020- 07- 22","32,000","31,500","32,450","30,350","1.38M","0.16%"
"2020- 07- 21","31,950","32,900","33,000","31,500","1.23M","-1.54%"
"2020- 07- 20","32,450","31,000","32,900","30,650","1.64M","3.84%"
"2020- 07- 19","31,250","31,250","31,250","31,250","","0.00%"
"2020- 07- 17","31,250","29,750","31,600","28,950","2.40M","6.11%"
"2020- 07- 16","29,450","29,250","29,650","28,600","820.48K","0.68%"
"2020- 07- 15","29,250","29,750","29,800","29,000","802.71K","0.17%"
"2020- 07- 14","29,200","28,300","29,750","28,050","1.54M","2.28%"
"2020- 07- 13","28,550","29,200","29,300","28,300","1.20M","-1.72%"
"2020- 07- 10","29,050","27,950","29,350","27,300","1.81M","3.20%"
"2020- 07- 09","28,150","28,450","29,400","27,350","3.13M","0.90%"
"2020- 07- 08","27,900","25,200","28,350","25,050","6.61M","11.82%"
"2020- 07- 07","24,950","25,250","25,450","24,150","1.43M","-0.99%"
"2020- 07- 06","25,200","24,300","25,200","23,500","2.14M","3.92%"
"2020- 07- 05","24,250","24,250","24,250","24,250","","0.00%"
"2020- 07- 03","24,250","23,700","24,750","23,250","3.81M","5.66%"
"2020- 07- 02","22,950","22,100","23,400","21,800","2.22M","6.00%"
"2020- 07- 01","21,650","21,450","22,400","20,850","1.74M","2.12%"
"2020- 06- 30","21,200","19,600","23,050","19,450","7.79M","10.70%"
"2020- 06- 29","19,150","19,150","20,350","18,850","1.03M","0.00%"
"2020- 06- 28","19,150","19,150","19,150","19,150","","0.00%"
"2020- 06- 26","19,150","19,400","19,450","18,700","677.04K","0.26%"
"2020- 06- 25","19,100","19,550","19,650","18,950","705.53K","-4.02%"
"2020- 06- 24","19,900","19,950","20,150","19,750","362.65K","0.00%"
"2020- 06- 23","19,900","20,000","20,400","19,650","367.85K","0.25%"
"2020- 06- 22","19,850","20,200","20,250","19,750","600.62K","-2.22%"
"2020- 06- 21","20,300","20,300","20,300","20,300","","0.00%"
"2020- 06- 19","20,300","20,450","20,600","20,000","332.76K","-0.25%"
"2020- 06- 18","20,350","20,800","20,800","20,250","348.75K","-2.40%"
"2020- 06- 17","20,850","20,800","21,300","20,450","429.46K","0.24%"
"2020- 06- 16","20,800","20,750","21,350","20,500","624.55K","2.72%"
"2020- 06- 15","20,250","21,800","22,200","20,100","946.53K","-7.53%"
"2020- 06- 14","21,900","21,900","21,900","21,900","","0.00%"
"2020- 06- 12","21,900","21,000","22,300","21,000","650.33K","-4.16%"
"2020- 06- 11","22,850","23,450","23,850","22,800","662.14K","-2.97%"
"2020- 06- 10","23,550","23,300","23,900","23,150","749.36K","0.86%"
"2020- 06- 09","23,350","23,850","23,900","23,150","573.42K","-1.06%"
"2020- 06- 08","23,600","23,250","23,600","23,050","639.11K","2.39%"
"2020- 06- 07","23,050","23,050","23,050","23,050","","0.00%"
"2020- 06- 05","23,050","22,800","23,350","22,500","476.37K","1.10%"
"2020- 06- 04","22,800","23,100","23,350","22,700","532.68K","-1.72%"
"2020- 06- 03","23,200","23,600","23,650","22,900","679.88K","-0.22%"
"2020- 06- 02","23,250","23,750","23,800","22,900","730.39K","-1.69%"
"2020- 06- 01","23,650","23,150","24,250","23,050","1.09M","3.50%"
"2020- 05- 29","22,850","22,900","23,250","22,600","340.67K","0.00%"
"2020- 05- 28","22,850","24,000","24,050","22,600","648.58K","-3.99%"
"2020- 05- 27","23,800","23,800","24,150","23,250","587.20K","0.85%"
"2020- 05- 26","23,600","23,150","23,600","22,800","518.96K","2.16%"
"2020- 05- 25","23,100","22,700","23,300","22,550","472.87K","0.65%"
"2020- 05- 24","22,950","22,950","22,950","22,950","","0.00%"
"2020- 05- 22","22,950","23,950","24,000","22,600","981.10K","-4.77%"
"2020- 05- 21","24,100","23,950","24,250","23,300","722.24K","1.26%"
"2020- 05- 20","23,800","23,650","23,850","23,050","1.20M","-1.04%"
"2020- 05- 19","24,050","22,100","24,300","21,750","4.05M","12.65%"
"2020- 05- 18","21,350","21,450","21,650","21,100","401.60K","0.23%"
"2020- 05- 17","21,300","21,300","21,300","21,300","","0.00%"
"2020- 05- 15","21,300","21,550","21,600","20,900","589.51K","-0.47%"
"2020- 05- 14","21,400","20,600","22,400","20,450","1.72M","3.13%"
"2020- 05- 13","20,750","19,750","20,800","19,700","357.84K","3.23%"
"2020- 05- 12","20,100","20,500","20,750","20,000","322.22K","-2.19%"
"2020- 05- 11","20,550","20,850","20,900","20,400","281.74K","-1.91%"
"2020- 05- 10","20,950","20,950","20,950","20,950","","0.00%"
"2020- 05- 08","20,950","20,900","21,000","20,700","373.87K","0.72%"
"2020- 05- 07","20,800","20,650","21,000","20,450","266.34K","0.24%"
"2020- 05- 06","20,750","20,900","20,900","20,500","239.02K","1.47%"
"2020- 05- 04","20,450","20,300","20,900","20,200","319.64K","-1.45%"
"2020- 05- 03","20,750","20,750","20,750","20,750","","0.00%"
"2020- 04- 29","20,750","21,050","21,050","20,500","400.55K","-0.24%"
"2020- 04- 28","20,800","20,200","21,150","20,000","793.28K","3.48%"
"2020- 04- 27","20,100","19,900","20,250","19,800","331.61K","1.52%"
"2020- 04- 24","19,800","20,200","20,200","19,800","261.40K","-2.46%"
"2020- 04- 23","20,300","20,300","20,400","20,000","245.25K","0.25%"
"2020- 04- 22","20,250","19,900","20,300","19,650","325.25K","0.00%"
"2020- 04- 21","20,250","20,500","20,650","19,450","634.41K","-2.88%"
"2020- 04- 20","20,850","21,100","21,200","20,700","448.43K","-0.71%"
"2020- 04- 19","21,000","21,000","21,000","21,000","","0.00%"
"2020- 04- 17","21,000","21,150","21,300","20,600","705.38K","0.96%"
"2020- 04- 16","20,800","20,550","20,900","20,250","775.59K","2.21%"
"2020- 04- 15","20,350","20,350","20,350","20,350","","0.00%"
"2020- 04- 14","20,350","19,750","20,450","19,600","572.66K","4.63%"
"2020- 04- 13","19,450","19,950","20,700","19,350","1.19M","-2.51%"
"2020- 04- 12","19,950","19,950","19,950","19,950","","0.00%"
"2020- 04- 10","19,950","19,050","20,050","18,650","1.01M","3.91%"
"2020- 04- 09","19,200","19,500","19,650","18,900","517.47K","-0.26%"
"2020- 04- 08","19,250","19,000","19,700","18,500","714.03K","2.12%"
"2020- 04- 07","18,850","18,850","19,100","18,300","608.61K","2.17%"
"2020- 04- 06","18,450","17,700","18,450","17,450","594.90K","4.83%"
"2020- 04- 05","17,600","17,600","17,600","17,600","","0.00%"
"2020- 04- 03","17,600","17,850","17,900","17,400","298.95K","-0.56%"
"2020- 04- 02","17,700","17,550","17,800","16,950","345.15K","2.02%"
"2020- 04- 01","17,350","17,500","18,300","17,350","499.07K","-2.53%"
"2020- 03- 31","17,800","17,800","18,050","17,400","440.16K","1.14%"
"2020- 03- 30","17,600","17,150","17,700","17,050","314.18K","-1.95%"
"2020- 03- 29","17,950","17,950","17,950","17,950","","0.00%"
"2020- 03- 27","17,950","19,000","19,000","17,200","677.16K","-0.28%"
"2020- 03- 26","18,000","18,250","19,350","17,600","886.63K","-0.83%"
"2020- 03- 25","18,150","17,450","18,350","16,950","845.52K","9.34%"
"2020- 03- 24","16,600","15,850","16,650","15,500","528.62K","8.14%"
"2020- 03- 23","15,350","16,500","16,750","15,200","695.07K","-13.28%"
"2020- 03- 22","17,700","17,700","17,700","17,700","","0.00%"
"2020- 03- 20","17,700","17,000","18,000","16,400","498.18K","6.95%"
"2020- 03- 19","16,550","18,000","18,300","16,350","852.68K","-4.89%"
"2020- 03- 18","17,400","17,950","18,950","17,250","656.32K","-2.25%"
"2020- 03- 17","17,800","16,900","18,300","16,850","444.88K","-0.28%"
"2020- 03- 16","17,850","18,000","18,800","17,200","607.77K","-0.28%"
"2020- 03- 15","17,900","17,900","17,900","17,900","","0.00%"
"2020- 03- 13","17,900","16,000","19,350","15,500","1.24M","1.13%"
"2020- 03- 12","17,700","19,300","19,400","17,550","1.02M","-9.92%"
"2020- 03- 11","19,650","20,450","20,450","19,650","450.76K","-4.15%"
"2020- 03- 10","20,500","19,500","20,500","19,500","642.23K","3.27%"
"2020- 03- 09","19,850","20,500","20,700","19,800","969.52K","-7.89%"
"2020- 03- 08","21,550","21,550","21,550","21,550","","0.00%"
"2020- 03- 06","21,550","22,500","22,600","21,000","1.21M","-6.51%"
"2020- 03- 05","23,050","23,950","24,000","22,900","493.78K","-2.12%"
"2020- 03- 04","23,550","22,500","23,700","22,250","514.89K","4.20%"
"2020- 03- 03","22,600","23,000","23,450","22,550","416.03K","0.44%"
"2020- 03- 02","22,500","21,250","22,500","21,050","491.14K","6.38%"
"2020- 03- 01","21,150","21,150","21,150","21,150","","0.00%"
"2020- 02- 28","21,150","21,800","22,350","21,000","522.94K","-6.00%"
"2020- 02- 27","22,500","22,800","23,600","22,200","383.83K","-2.17%"
"2020- 02- 26","23,000","22,150","23,450","21,950","578.59K","0.44%"
"2020- 02- 25","22,900","21,200","22,900","21,200","556.45K","6.51%"
"2020- 02- 24","21,500","21,950","22,300","21,400","766.23K","-5.91%"
"2020- 02- 23","22,850","22,850","22,850","22,850","","0.00%"
"2020- 02- 21","22,850","23,250","23,650","22,650","689.20K","-4.59%"
"2020- 02- 20","23,950","24,800","24,850","23,950","405.34K","-3.43%"
"2020- 02- 19","24,800","25,200","25,350","24,500","295.12K","-1.59%"
"2020- 02- 18","25,200","25,650","25,650","24,950","350.79K","-1.56%"
"2020- 02- 17","25,600","25,000","25,600","24,450","417.99K","1.99%"
"2020- 02- 16","25,100","25,100","25,100","25,100","","0.00%"
"2020- 02- 14","25,100","25,050","25,400","25,000","257.92K","0.20%"
"2020- 02- 13","25,050","25,400","25,500","25,000","382.72K","-1.18%"
"2020- 02- 12","25,350","25,500","25,550","25,000","307.78K","-0.59%"
"2020- 02- 11","25,500","25,700","25,750","25,300","186.39K","-0.39%"
"2020- 02- 10","25,600","25,600","25,750","25,350","154.15K","-0.58%"
"2020- 02- 09","25,750","25,750","25,750","25,750","","0.00%"
"2020- 02- 07","25,750","25,750","26,150","25,300","248.31K","0.19%"
"2020- 02- 06","25,700","25,800","25,800","25,100","287.78K","1.58%"
"2020- 02- 05","25,300","25,600","26,000","25,150","309.26K","-0.59%"
"2020- 02- 04","25,450","25,400","25,900","25,050","383.22K","0.99%"
"2020- 02- 03","25,200","23,950","25,500","23,600","608.88K","2.02%"
"2020- 02- 02","24,700","24,700","24,700","24,700","","0.00%"
"2020- 01- 31","24,700","25,700","25,800","24,700","383.08K","-2.95%"
"2020- 01- 30","25,450","26,000","26,100","25,200","484.86K","-1.74%"
"2020- 01- 29","25,900","25,600","26,300","25,400","711.78K","2.78%"
"2020- 01- 28","25,200","25,000","25,700","24,500","1.12M","-6.67%"
"2020- 01- 23","27,000","27,050","27,250","26,600","448.45K","-1.10%"
"2020- 01- 22","27,300","26,200","27,300","26,100","492.25K","4.00%"
"2020- 01- 21","26,250","27,000","27,150","26,050","555.30K","-2.05%"
"2020- 01- 20","26,800","26,900","27,600","26,650","600.21K","-0.19%"
"2020- 01- 17","26,850","26,850","27,150","26,550","507.97K","0.00%"
"2020- 01- 16","26,850","26,700","27,100","26,250","803.44K","1.32%"
"2020- 01- 15","26,500","26,000","26,500","25,450","812.74K","2.32%"
"2020- 01- 14","25,900","26,500","26,550","25,700","1.22M","-0.58%"
"2020- 01- 13","26,050","24,450","26,400","24,200","2.76M","10.85%"
"2020- 01- 12","23,500","23,500","23,500","23,500","","0.00%"
"2020- 01- 10","23,500","23,600","23,800","23,350","274.92K","-0.42%"
"2020- 01- 09","23,600","23,150","23,700","23,050","411.17K","4.19%"
"2020- 01- 08","22,650","23,100","23,150","22,000","643.39K","-2.58%"
"2020- 01- 07","23,250","23,100","23,450","23,000","396.16K","1.53%"
"2020- 01- 06","22,900","23,800","23,800","22,800","699.76K","-5.37%"
"2020- 01- 03","24,200","24,450","24,800","24,050","643.18K","0.41%"
"2020- 01- 02","24,100","24,200","24,250","23,550","377.56K","-0.21%"
"2019- 12- 30","24,150","23,850","24,150","23,700","325.19K","1.26%"
"2019- 12- 27","23,850","23,500","24,100","23,350","595.51K","1.49%"
"2019- 12- 26","23,500","23,150","23,600","22,950","413.84K","2.62%"
"2019- 12- 24","22,900","23,000","23,050","22,700","280.48K","-0.43%"
"2019- 12- 23","23,000","23,100","23,200","22,850","281.06K","0.00%"
"2019- 12- 20","23,000","23,350","23,350","22,900","217.08K","-0.65%"
"2019- 12- 19","23,150","23,150","23,250","22,800","288.11K","0.65%"
"2019- 12- 18","23,000","22,600","23,200","22,350","489.61K","2.00%"
"2019- 12- 17","22,550","22,600","22,700","22,300","232.34K","0.22%"
"2019- 12- 16","22,500","22,500","22,650","22,150","231.30K","0.45%"
"2019- 12- 15","22,400","22,400","22,400","22,400","","0.00%"
"2019- 12- 13","22,400","22,150","22,600","22,100","284.87K","2.05%"
"2019- 12- 12","21,950","22,000","22,150","21,700","281.96K","0.23%"
"2019- 12- 11","21,900","21,650","22,000","21,550","153.64K","0.92%"
"2019- 12- 10","21,700","21,800","21,850","21,400","153.89K","0.00%"
"2019- 12- 09","21,700","22,050","22,050","21,650","153.13K","-1.36%"
"2019- 12- 06","22,000","21,800","22,100","21,800","155.05K","1.15%"
"2019- 12- 05","21,750","21,800","22,050","21,600","157.08K","0.00%"
"2019- 12- 04","21,750","21,800","22,050","21,600","165.06K","-1.36%"
"2019- 12- 03","22,050","22,200","22,250","21,650","237.48K","-1.34%"
"2019- 12- 02","22,350","22,250","22,500","22,150","170.36K","0.68%"
"2019- 12- 01","22,200","22,200","22,200","22,200","","0.00%"
"2019- 11- 29","22,200","22,300","22,800","22,100","323.42K","0.23%"
"2019- 11- 28","22,150","22,250","22,600","22,050","194.93K","-0.45%"
"2019- 11- 27","22,250","22,800","22,800","22,100","270.21K","-2.20%"
"2019- 11- 26","22,750","23,150","23,150","22,550","233.83K","-0.66%"
"2019- 11- 25","22,900","22,500","23,000","22,450","348.25K","4.33%"
"2019- 11- 22","21,950","22,350","22,550","21,800","274.12K","-1.13%"
"2019- 11- 21","22,200","22,950","23,200","22,000","414.96K","-3.06%"
"2019- 11- 20","22,900","23,600","23,600","22,750","462.35K","-2.55%"
"2019- 11- 19","23,500","23,550","23,700","23,150","470.71K","0.00%"
"2019- 11- 18","23,500","22,750","24,150","22,750","1.69M","3.52%"
"2019- 11- 17","22,700","22,700","22,700","22,700","","0.00%"
"2019- 11- 15","22,700","22,450","22,800","22,100","777.59K","2.71%"
"2019- 11- 14","22,100","21,200","22,150","21,000","394.78K","4.25%"
"2019- 11- 13","21,200","21,400","21,450","21,100","222.32K","-1.40%"
"2019- 11- 12","21,500","21,700","21,850","21,450","230.21K","-1.60%"
"2019- 11- 11","21,850","21,800","22,000","21,550","308.26K","0.23%"
"2019- 11- 08","21,800","22,450","22,550","21,750","377.45K","-2.02%"
"2019- 11- 07","22,250","22,500","22,500","22,000","241.31K","-0.67%"
"2019- 11- 06","22,400","22,050","22,600","22,000","403.73K","1.36%"
"2019- 11- 05","22,100","22,700","22,800","22,050","481.76K","-2.43%"
"2019- 11- 04","22,650","22,950","23,050","22,600","333.20K","0.00%"
"2019- 11- 01","22,650","22,400","22,650","22,250","350.26K","1.12%"
"2019- 10- 31","22,400","22,600","22,600","22,100","352.84K","-0.88%"
"2019- 10- 30","22,600","22,750","23,350","22,400","952.40K","-0.44%"
"2019- 10- 29","22,700","22,250","22,700","21,950","513.91K","2.71%"
"2019- 10- 28","22,100","22,150","22,450","21,900","386.17K","1.38%"
"2019- 10- 27","21,800","21,800","21,800","21,800","","0.00%"
"2019- 10- 25","21,800","22,250","22,500","21,650","477.11K","-2.02%"
"2019- 10- 24","22,250","21,450","22,300","21,200","604.96K","3.73%"
"2019- 10- 23","21,450","21,600","21,600","21,100","296.88K","-0.69%"
"2019- 10- 22","21,600","21,350","21,600","21,050","453.59K","1.17%"
"2019- 10- 21","21,350","21,400","21,600","21,000","216.51K","0.00%"
"2019- 10- 20","21,350","21,350","21,350","21,350","","0.00%"
"2019- 10- 18","21,350","21,950","21,950","21,200","367.81K","-1.61%"
"2019- 10- 17","21,700","22,200","22,300","21,550","284.80K","-1.59%"
"2019- 10- 16","22,050","22,800","22,850","22,000","335.30K","-2.00%"
"2019- 10- 15","22,500","22,400","22,750","22,250","481.27K","-0.22%"
"2019- 10- 14","22,550","21,850","22,700","21,650","951.66K","5.62%"
"2019- 10- 13","21,350","21,350","21,350","21,350","","0.00%"
"2019- 10- 11","21,350","21,050","21,850","21,050","384.13K","1.67%"
"2019- 10- 10","21,000","21,200","21,350","20,800","279.68K","-1.18%"
"2019- 10- 09","21,250","21,250","21,250","21,250","","0.00%"
"2019- 10- 08","21,250","21,500","21,650","20,900","464.14K","-2.30%"
"2019- 10- 07","21,750","21,900","22,000","21,200","402.45K","-0.23%"
"2019- 10- 06","21,800","21,800","21,800","21,800","","0.00%"
"2019- 10- 04","21,800","21,900","22,050","21,500","212.31K","-0.91%"
"2019- 10- 03","22,000","22,000","22,000","22,000","","0.00%"
"2019- 10- 02","22,000","21,900","22,250","21,600","269.73K","-0.45%"
"2019- 10- 01","22,100","21,600","22,100","21,400","309.51K","2.55%"
"2019- 09- 30","21,550","21,850","22,200","21,400","237.05K","-2.05%"
"2019- 09- 29","22,000","22,000","22,000","22,000","","0.00%"
"2019- 09- 27","22,000","21,800","22,300","21,700","231.35K","1.15%"
"2019- 09- 26","21,750","21,650","22,400","21,600","350.20K","0.69%"
"2019- 09- 25","21,600","22,050","22,450","21,550","476.54K","-2.92%"
"2019- 09- 24","22,250","22,850","22,950","22,150","471.90K","-2.84%"
"2019- 09- 23","22,900","22,850","23,500","22,600","751.26K","0.88%"
"2019- 09- 22","22,700","22,700","22,700","22,700","","0.00%"
"2019- 09- 20","22,700","22,950","23,450","22,450","749.55K","-1.09%"
"2019- 09- 19","22,950","23,000","23,150","22,550","570.63K","1.10%"
"2019- 09- 18","22,700","22,200","22,700","21,800","659.61K","3.89%"
"2019- 09- 17","21,850","22,100","22,200","21,600","423.49K","-0.68%"
"2019- 09- 16","22,000","22,100","22,500","21,600","580.28K","0.69%"
"2019- 09- 15","21,850","21,850","21,850","21,850","","0.00%"
"2019- 09- 11","21,850","21,200","23,100","20,950","1.90M","3.55%"
"2019- 09- 10","21,100","20,100","21,400","20,050","1.17M","5.76%"
"2019- 09- 09","19,950","19,050","20,200","19,050","782.61K","5.00%"
"2019- 09- 08","19,000","19,000","19,000","19,000","","0.00%"
"2019- 09- 06","19,000","19,500","19,700","18,900","273.41K","-1.81%"
"2019- 09- 05","19,350","19,450","19,450","19,150","256.87K","1.04%"
"2019- 09- 04","19,150","19,200","19,500","19,000","279.92K","-0.52%"
"2019- 09- 03","19,250","19,350","19,700","19,150","272.09K","-1.03%"
"2019- 09- 02","19,450","18,950","19,600","18,650","303.97K","1.57%"
"2019- 09- 01","19,150","19,150","19,150","19,150","","0.00%"
"2019- 08- 30","19,150","19,350","19,750","19,150","515.74K","1.32%"
"2019- 08- 29","18,900","18,950","19,200","18,350","354.34K","-0.79%"
"2019- 08- 28","19,050","17,600","19,100","17,550","559.34K","7.93%"
"2019- 08- 27","17,650","17,150","18,050","17,150","521.45K","4.13%"
"2019- 08- 26","16,950","17,800","17,950","16,800","715.11K","-7.63%"
"2019- 08- 25","18,350","18,350","18,350","18,350","","0.00%"
"2019- 08- 23","18,350","18,650","19,000","18,100","511.46K","-5.17%"
"2019- 08- 22","19,350","19,150","20,100","19,100","575.19K","0.00%"
"2019- 08- 21","19,350","18,100","19,500","18,100","619.88K","5.45%"
"2019- 08- 20","18,350","17,750","18,400","17,700","325.04K","3.97%"
"2019- 08- 19","17,650","18,300","18,300","17,600","303.49K","-2.75%"
"2019- 08- 18","18,150","18,150","18,150","18,150","","0.00%"
"2019- 08- 16","18,150","18,450","18,550","17,950","413.07K","-3.46%"
"2019- 08- 15","18,800","18,800","18,800","18,800","","0.00%"
"2019- 08- 14","18,800","18,550","19,250","18,400","399.64K","3.01%"
"2019- 08- 13","18,250","18,500","18,850","18,250","242.97K","-2.41%"
"2019- 08- 12","18,700","18,550","19,050","18,400","255.56K","0.54%"
"2019- 08- 11","18,600","18,600","18,600","18,600","","0.00%"
"2019- 08- 09","18,600","19,100","19,450","18,250","464.85K","-1.59%"
"2019- 08- 08","18,900","18,200","19,200","18,050","548.38K","5.88%"
"2019- 08- 07","17,850","17,550","18,200","17,150","444.41K","1.13%"
"2019- 08- 06","17,650","17,100","18,250","16,300","1.34M","-0.56%"
"2019- 08- 05","17,750","19,850","20,000","17,700","1.08M","-12.13%"
"2019- 08- 04","20,200","20,200","20,200","20,200","","0.00%"
"2019- 08- 02","20,200","20,700","20,800","20,200","246.93K","-3.81%"
"2019- 08- 01","21,000","20,000","21,450","19,850","528.13K","3.19%"
"2019- 07- 31","20,350","19,850","20,550","19,700","334.49K","2.26%"
"2019- 07- 30","19,900","19,650","20,400","19,650","358.41K","0.25%"
"2019- 07- 29","19,850","21,400","21,400","19,800","584.98K","-7.24%"
"2019- 07- 28","21,400","21,400","21,400","21,400","","0.00%"
"2019- 07- 26","21,400","20,550","21,400","20,550","493.97K","3.63%"
"2019- 07- 25","20,650","20,250","20,950","20,250","310.92K","0.24%"
"2019- 07- 24","20,600","20,700","20,950","20,500","231.94K","-0.24%"
"2019- 07- 23","20,650","20,650","21,250","20,450","321.45K","-0.72%"
"2019- 07- 22","20,800","21,100","21,200","20,600","266.78K","-1.89%"
"2019- 07- 21","21,200","21,200","21,200","21,200","","0.00%"
"2019- 07- 19","21,200","20,850","21,350","20,850","229.24K","2.17%"
"2019- 07- 18","20,750","20,550","21,400","20,550","524.69K","0.24%"
"2019- 07- 17","20,700","21,400","21,550","20,600","785.48K","-4.17%"
"2019- 07- 16","21,600","21,850","21,950","21,150","575.16K","-1.82%"
"2019- 07- 15","22,000","22,500","22,600","21,750","382.47K","-2.22%"
"2019- 07- 14","22,500","22,500","22,500","22,500","","0.00%"
"2019- 07- 12","22,500","23,050","23,100","22,300","237.63K","-1.96%"
"2019- 07- 11","22,950","23,100","23,250","22,600","247.03K","-0.43%"
"2019- 07- 10","23,050","21,750","23,300","21,750","479.86K","5.25%"
"2019- 07- 09","21,900","22,500","23,000","21,900","399.83K","-3.10%"
"2019- 07- 08","22,600","23,750","23,800","22,550","508.41K","-5.83%"
"2019- 07- 07","24,000","24,000","24,000","24,000","","0.00%"
"2019- 07- 05","24,000","23,100","24,200","22,950","403.10K","3.67%"
"2019- 07- 04","23,150","22,550","23,300","22,450","470.10K","2.66%"
"2019- 07- 03","22,550","23,150","23,150","22,500","551.05K","-2.59%"
"2019- 07- 02","23,150","22,900","23,550","22,500","506.55K","0.43%"
"2019- 07- 01","23,050","23,950","24,150","22,750","696.45K","-3.56%"
"2019- 06- 30","23,900","23,900","23,900","23,900","","0.00%"
"2019- 06- 28","23,900","24,200","24,450","23,750","182.97K","-1.24%"
"2019- 06- 27","24,200","23,950","24,550","23,950","200.03K","1.04%"
"2019- 06- 26","23,950","24,150","24,450","23,950","172.00K","-0.83%"
"2019- 06- 25","24,150","23,700","24,550","23,700","305.61K","1.05%"
"2019- 06- 24","23,900","24,900","25,050","23,850","880.25K","-4.97%"
"2019- 06- 21","25,150","25,700","25,850","24,900","323.47K","-1.95%"
"2019- 06- 20","25,650","25,650","25,800","25,400","220.72K","0.00%"
"2019- 06- 19","25,650","25,550","26,050","25,550","168.92K","0.79%"
"2019- 06- 18","25,450","25,600","25,700","25,400","139.75K","-0.39%"
"2019- 06- 17","25,550","25,750","25,900","25,500","155.57K","0.39%"
"2019- 06- 16","25,450","25,450","25,450","25,450","","0.00%"
"2019- 06- 14","25,450","25,850","25,950","25,450","281.03K","-2.12%"
"2019- 06- 13","26,000","26,400","26,800","26,000","350.33K","-1.52%"
"2019- 06- 12","26,400","26,800","26,800","26,200","180.54K","-1.31%"
"2019- 06- 11","26,750","26,600","26,900","26,350","246.49K","1.71%"
"2019- 06- 10","26,300","26,350","26,600","25,750","258.66K","0.00%"
"2019- 06- 07","26,300","26,300","26,950","26,200","374.77K","0.38%"
"2019- 06- 05","26,200","26,150","26,250","25,850","157.72K","0.77%"
"2019- 06- 04","26,000","25,650","26,050","25,550","162.33K","1.76%"
"2019- 06- 03","25,550","25,400","25,950","25,400","170.88K","0.20%"
"2019- 05- 31","25,500","25,900","25,950","25,200","300.87K","-1.54%"
"2019- 05- 30","25,900","25,200","26,000","25,100","376.24K","3.39%"
"2019- 05- 29","25,050","25,450","25,700","24,900","307.64K","-2.53%"
"2019- 05- 28","25,700","25,550","25,850","25,300","245.84K","0.78%"
"2019- 05- 27","25,500","25,400","25,750","23,950","518.19K","0.59%"
"2019- 05- 24","25,350","25,250","26,150","25,100","325.03K","-0.59%"
"2019- 05- 23","25,500","26,200","26,200","25,450","445.04K","-2.86%"
"2019- 05- 22","26,250","26,700","27,000","26,050","415.45K","-2.23%"
"2019- 05- 21","26,850","27,550","27,950","26,400","554.36K","-2.72%"
"2019- 05- 20","27,600","27,550","28,300","27,550","282.97K","-0.18%"
"2019- 05- 17","27,650","28,800","28,900","27,600","298.24K","-3.49%"
"2019- 05- 16","28,650","29,200","29,200","28,500","340.39K","-0.87%"
"2019- 05- 15","28,900","28,050","28,900","27,550","480.02K","4.14%"
"2019- 05- 14","27,750","26,800","27,850","26,500","351.17K","1.83%"
"2019- 05- 13","27,250","27,250","28,100","27,200","307.37K","-1.09%"
"2019- 05- 10","27,550","26,800","28,100","26,700","499.26K","1.29%"
"2019- 05- 09","27,200","28,700","28,900","27,200","706.16K","-5.88%"
"2019- 05- 08","28,900","28,850","29,400","28,650","257.64K","-0.69%"
"2019- 05- 07","29,100","29,300","29,550","29,000","294.46K","-2.18%"
"2019- 05- 03","29,750","29,900","29,900","29,500","174.90K","-0.17%"
"2019- 05- 02","29,800","29,600","29,950","29,300","205.18K","0.00%"
"2019- 04- 30","29,800","29,400","29,850","29,300","351.69K","1.71%"
"2019- 04- 29","29,300","29,400","29,500","29,050","274.28K","-0.17%"
"2019- 04- 26","29,350","29,800","30,000","29,350","337.11K","-1.51%"
"2019- 04- 25","29,800","30,200","30,400","29,500","589.04K","-2.45%"
"2019- 04- 24","30,550","31,100","31,150","30,400","345.56K","-0.97%"
"2019- 04- 23","30,850","31,600","31,700","30,400","572.04K","-2.22%"
"2019- 04- 22","31,550","31,000","31,850","31,000","615.84K","2.10%"
"2019- 04- 19","30,900","30,750","31,100","30,600","249.75K","1.15%"
"2019- 04- 18","30,550","31,200","31,350","30,450","441.90K","-2.24%"
"2019- 04- 17","31,250","31,600","31,600","31,100","241.11K","-0.79%"
"2019- 04- 16","31,500","31,550","31,800","31,000","406.75K","0.48%"
"2019- 04- 15","31,350","31,800","31,850","31,000","419.16K","-0.48%"
"2019- 04- 12","31,500","31,400","31,900","31,100","368.21K","-0.16%"
"2019- 04- 11","31,550","31,700","31,750","31,150","440.14K","0.48%"
"2019- 04- 10","31,400","31,850","31,950","31,150","458.02K","-1.72%"
