"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2023- 03- 16","111,600","112,200","113,900","111,300","961.00K","-1.59%"
"2023- 03- 15","113,400","114,600","116,300","113,400","0.32K","-1.56%"
"2023- 03- 14","115,200","114,400","118,000","112,500","2.45M","1.86%"
"2023- 03- 13","113,100","134,300","134,300","111,500","0.77K","-23.48%"
"2023- 03- 12","147,800","147,800","147,800","147,800","","0.00%"
"2023- 03- 10","147,800","152,000","154,000","146,000","3.53M","-4.58%"
"2023- 03- 09","154,900","157,000","157,000","153,000","0.21K","-2.27%"
"2023- 03- 08","158,500","154,100","161,200","150,600","2.55M","5.88%"
"2023- 03- 07","149,700","147,200","149,700","146,500","3.59M","15.07%"
"2023- 03- 06","130,100","125,300","134,900","124,700","2.40M","0.70%"
"2023- 03- 05","129,200","129,200","129,200","129,200","","0.00%"
"2023- 03- 03","129,200","127,400","131,000","124,500","1.03M","0.94%"
"2023- 03- 02","128,000","125,500","130,900","125,300","0.65K","0.31%"
"2023- 03- 01","127,600","127,600","127,600","127,600","","0.00%"
"2023- 02- 28","127,600","121,200","128,000","118,700","3.45M","6.07%"
"2023- 02- 27","120,300","122,000","127,100","119,300","2.07M","-0.58%"
"2023- 02- 26","121,000","121,000","121,000","121,000","","0.00%"
"2023- 02- 24","121,000","126,000","126,000","120,700","1.61M","-4.20%"
"2023- 02- 23","126,300","122,500","127,300","120,600","1.82M","4.29%"
"2023- 02- 22","121,100","123,400","125,800","120,100","1.15M","-1.94%"
"2023- 02- 21","123,500","124,400","125,500","122,000","1.05M","1.40%"
"2023- 02- 20","121,800","125,000","125,500","121,700","1.66M","-6.38%"
"2023- 02- 19","130,100","130,100","130,100","130,100","","0.00%"
"2023- 02- 17","130,100","132,300","132,900","126,000","1.99M","-1.36%"
"2023- 02- 16","131,900","124,900","133,600","120,700","4.32M","7.59%"
"2023- 02- 15","122,600","118,700","127,900","117,600","4.47M","4.97%"
"2023- 02- 14","116,800","116,800","118,900","116,200","0.18K","0.69%"
"2023- 02- 13","116,000","115,000","118,300","114,500","3.25M","1.13%"
"2023- 02- 12","114,700","114,700","114,700","114,700","","0.00%"
"2023- 02- 10","114,700","115,200","117,000","107,300","8.77M","16.45%"
"2023- 02- 09","98,500","100,000","103,300","95,700","2.99M","-0.20%"
"2023- 02- 08","98,700","95,000","99,800","92,100","3.63M","9.54%"
"2023- 02- 07","90,100","93,000","99,700","85,700","3.80M","-2.28%"
"2023- 02- 06","92,200","90,500","93,900","89,600","645.65K","1.32%"
"2023- 02- 05","91,000","91,000","91,000","91,000","","0.00%"
"2023- 02- 03","91,000","89,900","95,900","88,100","2.36M","2.13%"
"2023- 02- 02","89,100","86,900","89,900","86,100","682.16K","2.77%"
"2023- 02- 01","86,700","87,700","88,000","86,100","409.81K","-1.48%"
"2023- 01- 31","88,000","84,200","88,500","83,500","0.04K","3.90%"
"2023- 01- 30","84,700","82,900","86,300","82,400","836.21K","2.67%"
"2023- 01- 29","82,500","82,500","82,500","82,500","","0.00%"
"2023- 01- 27","82,500","80,600","83,000","80,400","587.02K","2.74%"
"2023- 01- 26","80,300","80,800","81,700","79,500","503.22K","-0.37%"
"2023- 01- 25","80,600","84,300","84,300","80,100","0.32K","-3.01%"
"2023- 01- 24","83,100","83,100","83,100","83,100","","0.00%"
"2023- 01- 20","83,100","77,000","84,500","76,500","1.77M","8.20%"
"2023- 01- 19","76,800","73,700","77,000","73,500","0.22K","3.64%"
"2023- 01- 18","74,100","73,500","74,400","72,900","274.51K","0.95%"
"2023- 01- 17","73,400","74,200","74,800","73,000","319.71K","-1.48%"
"2023- 01- 16","74,500","76,200","76,200","74,200","0.17K","-1.32%"
"2023- 01- 13","75,500","77,500","78,000","74,900","507.16K","-2.83%"
"2023- 01- 12","77,700","79,400","80,400","76,400","0.14K","0.91%"
"2023- 01- 11","77,000","75,400","77,000","74,200","416.00K","3.22%"
"2023- 01- 10","74,600","75,900","76,400","74,400","0.02K","-2.23%"
"2023- 01- 09","76,300","75,000","77,900","75,000","0.11K","3.25%"
"2023- 01- 06","73,900","74,000","74,400","71,700","441.07K","-0.67%"
"2023- 01- 05","74,400","75,600","76,900","73,600","296.18K","-1.06%"
"2023- 01- 04","75,200","77,200","77,400","74,200","332.42K","-2.59%"
"2023- 01- 03","77,200","74,900","78,400","74,700","461.34K","2.66%"
"2023- 01- 02","75,200","76,700","77,800","73,500","0.02K","-1.96%"
"2022- 12- 29","76,700","75,100","77,200","74,200","491.02K","0.92%"
"2022- 12- 28","76,000","78,700","78,700","75,000","0.01K","-4.16%"
"2022- 12- 27","79,300","79,200","80,200","78,000","407.12K","0.25%"
"2022- 12- 26","79,100","77,100","79,200","76,500","0.05K","2.59%"
"2022- 12- 25","77,100","77,100","77,100","77,100","","0.00%"
"2022- 12- 23","77,100","77,500","78,400","76,600","445.96K","-3.38%"
"2022- 12- 22","79,800","78,800","80,100","77,400","282.27K","2.31%"
"2022- 12- 21","78,000","79,600","79,700","77,100","245.41K","-0.64%"
"2022- 12- 20","78,500","80,700","81,800","78,400","303.27K","-3.33%"
"2022- 12- 19","81,200","77,900","81,400","77,800","0.25K","4.10%"
"2022- 12- 18","78,000","78,000","78,000","78,000","","0.00%"
"2022- 12- 16","78,000","76,400","78,400","75,700","219.49K","0.26%"
"2022- 12- 15","77,800","78,900","80,100","77,100","0.01K","-1.64%"
"2022- 12- 14","79,100","78,400","80,200","78,400","0.01K","0.38%"
"2022- 12- 13","78,800","80,500","80,500","78,100","236.97K","-0.76%"
"2022- 12- 12","79,400","79,000","81,600","78,700","309.33K","0.51%"
"2022- 12- 11","79,000","79,000","79,000","79,000","","0.00%"
"2022- 12- 09","79,000","78,600","80,600","78,600","287.96K","1.28%"
"2022- 12- 08","78,000","79,200","79,700","77,600","0.03K","-1.52%"
"2022- 12- 07","79,200","78,700","80,200","78,200","250.81K","0.00%"
"2022- 12- 06","79,200","80,300","80,900","78,600","432.82K","-2.70%"
"2022- 12- 05","81,400","82,100","83,200","81,100","0.09K","-0.85%"
"2022- 12- 04","82,100","82,100","82,100","82,100","","0.00%"
"2022- 12- 02","82,100","81,000","82,600","81,000","304.27K","0.49%"
"2022- 12- 01","81,700","80,400","82,300","80,000","0.01K","3.03%"
"2022- 11- 30","79,300","79,900","80,200","77,900","471.70K","-1.25%"
"2022- 11- 29","80,300","77,300","81,100","77,000","0.09K","3.61%"
"2022- 11- 28","77,500","77,100","78,400","76,300","330.16K","0.39%"
"2022- 11- 25","77,200","76,600","77,500","75,100","381.87K","0.00%"
"2022- 11- 24","77,200","76,800","78,400","74,800","564.00K","0.65%"
"2022- 11- 23","76,700","75,800","78,000","74,700","921.92K","4.50%"
"2022- 11- 22","73,400","74,900","75,600","72,600","390.86K","-2.39%"
"2022- 11- 21","75,200","74,500","76,400","73,800","561.39K","1.76%"
"2022- 11- 20","73,900","73,900","73,900","73,900","","0.00%"
"2022- 11- 18","73,900","73,700","77,000","72,400","686.44K","0.00%"
"2022- 11- 17","73,900","71,100","76,700","71,100","1.10M","3.07%"
"2022- 11- 16","71,700","68,600","72,000","68,100","932.99K","5.29%"
"2022- 11- 15","68,100","66,700","68,400","66,400","677.47K","3.50%"
"2022- 11- 14","65,800","65,700","66,900","62,800","1.00M","0.46%"
"2022- 11- 13","65,500","65,500","65,500","65,500","","0.00%"
"2022- 11- 11","65,500","65,600","66,500","64,900","495.92K","4.13%"
"2022- 11- 10","62,900","62,900","64,500","62,100","316.29K","-0.79%"
"2022- 11- 09","63,400","64,800","65,200","63,200","343.29K","-2.16%"
"2022- 11- 08","64,800","64,000","65,500","63,400","314.46K","1.25%"
"2022- 11- 07","64,000","63,000","64,200","62,400","260.36K","1.59%"
"2022- 11- 06","63,000","63,000","63,000","63,000","","0.00%"
"2022- 11- 04","63,000","63,400","63,900","62,000","445.14K","-1.41%"
"2022- 11- 03","63,900","63,900","65,400","63,200","366.46K","-1.84%"
"2022- 11- 02","65,100","66,300","66,700","64,800","532.43K","-2.69%"
"2022- 11- 01","66,900","71,200","73,100","66,100","876.97K","-5.91%"
"2022- 10- 31","71,100","70,900","71,800","68,500","423.59K","-0.56%"
"2022- 10- 30","71,500","71,500","71,500","71,500","","0.00%"
"2022- 10- 28","71,500","72,200","73,800","71,000","345.37K","-1.79%"
"2022- 10- 27","72,800","70,500","74,700","70,200","728.53K","4.30%"
"2022- 10- 26","69,800","70,200","71,000","68,800","315.50K","-0.57%"
"2022- 10- 25","70,200","67,000","70,300","66,500","451.04K","4.78%"
"2022- 10- 24","67,000","66,200","67,800","66,000","395.31K","3.08%"
"2022- 10- 21","65,000","64,900","65,800","64,000","292.61K","-0.46%"
"2022- 10- 20","65,300","67,200","68,000","64,600","436.82K","-3.12%"
"2022- 10- 19","67,400","69,500","69,900","67,300","385.00K","-2.60%"
"2022- 10- 18","69,200","69,900","70,400","67,100","578.36K","0.73%"
"2022- 10- 17","68,700","68,000","69,600","66,800","502.40K","-0.72%"
"2022- 10- 16","69,200","69,200","69,200","69,200","","0.00%"
"2022- 10- 14","69,200","65,000","71,800","64,900","1.85M","9.49%"
"2022- 10- 13","63,200","63,800","65,500","63,100","477.62K","-0.32%"
"2022- 10- 12","63,400","61,600","64,400","61,000","528.16K","2.92%"
"2022- 10- 11","61,600","64,500","65,000","61,500","702.14K","-7.51%"
"2022- 10- 10","66,600","66,600","66,600","66,600","","0.00%"
"2022- 10- 07","66,600","65,500","67,300","64,100","599.56K","0.00%"
"2022- 10- 06","66,600","67,400","67,600","66,100","469.32K","-0.45%"
"2022- 10- 05","66,900","70,900","71,100","66,500","556.05K","-4.43%"
"2022- 10- 04","70,000","71,500","71,700","68,000","659.41K","-1.13%"
"2022- 10- 03","70,800","70,800","70,800","70,800","","0.00%"
"2022- 09- 30","70,800","69,100","71,300","68,800","483.07K","0.85%"
"2022- 09- 29","70,200","69,300","71,700","68,500","642.23K","3.54%"
"2022- 09- 28","67,800","72,200","72,600","67,100","850.25K","-7.25%"
"2022- 09- 27","73,100","71,500","73,100","69,600","629.45K","3.54%"
"2022- 09- 26","70,600","73,900","74,400","70,000","706.99K","-4.59%"
"2022- 09- 25","74,000","74,000","74,000","74,000","","0.00%"
"2022- 09- 23","74,000","76,600","77,000","73,200","577.20K","-4.02%"
"2022- 09- 22","77,100","77,000","80,200","75,900","1.12M","-0.39%"
"2022- 09- 21","77,400","76,400","79,700","76,200","1.06M","0.52%"
"2022- 09- 20","77,000","74,400","78,100","73,400","1.78M","5.05%"
"2022- 09- 19","73,300","75,200","76,400","72,300","1.26M","-4.18%"
"2022- 09- 18","76,500","76,500","76,500","76,500","","0.00%"
"2022- 09- 16","76,500","75,300","78,400","71,500","5.94M","18.60%"
"2022- 09- 15","64,500","66,100","66,200","63,900","339.98K","-1.68%"
"2022- 09- 14","65,600","66,800","66,900","65,000","331.53K","-3.95%"
"2022- 09- 13","68,300","68,800","69,800","67,800","212.99K","1.04%"
"2022- 09- 08","67,600","67,800","68,400","67,200","275.14K","0.60%"
"2022- 09- 07","67,200","66,300","67,500","65,800","208.11K","0.30%"
"2022- 09- 06","67,000","67,500","67,600","65,700","165.08K","0.60%"
"2022- 09- 05","66,600","67,600","68,400","66,100","173.66K","-1.48%"
"2022- 09- 02","67,600","68,000","68,900","67,400","165.06K","-0.59%"
"2022- 09- 01","68,000","68,700","69,300","67,500","227.56K","-1.73%"
"2022- 08- 31","69,200","67,800","70,000","67,500","469.16K","2.67%"
"2022- 08- 30","67,400","66,600","67,700","65,900","217.10K","1.97%"
"2022- 08- 29","66,100","65,500","66,400","65,000","387.96K","-3.08%"
"2022- 08- 28","68,200","68,200","68,200","68,200","","0.00%"
"2022- 08- 26","68,200","68,100","70,000","67,300","509.00K","1.19%"
"2022- 08- 25","67,400","67,000","67,900","66,500","417.37K","0.90%"
"2022- 08- 24","66,800","66,700","67,200","65,100","353.49K","1.06%"
"2022- 08- 23","66,100","67,300","67,700","66,100","421.73K","-2.51%"
"2022- 08- 22","67,800","67,700","69,200","67,500","347.04K","-1.17%"
"2022- 08- 21","68,600","68,600","68,600","68,600","","0.00%"
"2022- 08- 19","68,600","70,500","71,500","68,500","514.29K","-2.42%"
"2022- 08- 18","70,300","70,300","71,300","69,300","454.06K","0.00%"
"2022- 08- 17","70,300","74,300","74,400","69,900","1.52M","-7.74%"
"2022- 08- 16","76,200","75,200","76,300","73,500","318.89K","1.60%"
"2022- 08- 15","75,000","75,000","75,000","75,000","","0.00%"
"2022- 08- 12","75,000","74,800","75,500","73,500","224.59K","0.00%"
"2022- 08- 11","75,000","74,000","75,900","73,900","387.66K","2.88%"
"2022- 08- 10","72,900","75,000","75,900","72,900","372.13K","-3.95%"
"2022- 08- 09","75,900","74,600","76,800","74,000","514.44K","1.88%"
"2022- 08- 08","74,500","72,900","74,600","72,300","287.87K","2.05%"
"2022- 08- 07","73,000","73,000","73,000","73,000","","0.00%"
"2022- 08- 05","73,000","72,800","73,400","71,400","183.22K","0.41%"
"2022- 08- 04","72,700","73,100","73,500","71,800","301.03K","0.41%"
"2022- 08- 03","72,400","68,900","72,500","68,900","587.03K","5.23%"
"2022- 08- 02","68,800","68,100","69,100","67,700","219.13K","1.18%"
"2022- 08- 01","68,000","69,200","69,300","67,700","246.20K","-1.59%"
"2022- 07- 29","69,100","68,400","69,300","67,900","260.79K","1.77%"
"2022- 07- 28","67,900","68,900","69,500","67,000","339.91K","-0.44%"
"2022- 07- 27","68,200","71,000","71,200","68,200","437.49K","-4.21%"
"2022- 07- 26","71,200","71,800","72,400","70,200","314.04K","-1.79%"
"2022- 07- 25","72,500","70,400","72,700","70,400","280.44K","2.40%"
"2022- 07- 22","70,800","71,200","72,700","70,800","222.25K","-0.84%"
"2022- 07- 21","71,400","71,200","71,700","70,400","197.75K","0.71%"
"2022- 07- 20","70,900","70,500","73,600","69,900","571.81K","1.87%"
"2022- 07- 19","69,600","69,200","70,600","68,800","234.97K","0.43%"
"2022- 07- 18","69,300","70,500","70,900","67,300","264.14K","-0.72%"
"2022- 07- 15","69,800","71,200","71,700","69,600","396.95K","-0.99%"
"2022- 07- 14","70,500","68,200","71,700","67,900","720.02K","2.92%"
"2022- 07- 13","68,500","66,900","69,400","66,800","332.49K","2.24%"
"2022- 07- 12","67,000","67,500","68,700","66,400","276.97K","-1.90%"
"2022- 07- 11","68,300","68,800","69,500","67,300","383.95K","-0.29%"
"2022- 07- 08","68,500","66,100","70,000","65,500","908.80K","4.90%"
"2022- 07- 07","65,300","65,800","66,900","64,300","437.76K","0.77%"
"2022- 07- 06","64,800","65,500","68,600","63,800","873.03K","0.00%"
"2022- 07- 05","64,800","64,700","66,400","64,100","349.87K","0.31%"
"2022- 07- 04","64,600","63,400","65,700","62,000","528.06K","4.36%"
"2022- 07- 01","61,900","63,800","64,400","61,500","306.71K","-1.90%"
"2022- 06- 30","63,100","65,100","65,700","62,500","323.58K","-2.17%"
"2022- 06- 29","64,500","65,500","65,900","63,900","265.83K","-3.15%"
"2022- 06- 28","66,600","67,900","67,900","66,000","227.71K","-2.06%"
"2022- 06- 27","68,000","66,100","69,000","65,300","407.00K","2.87%"
"2022- 06- 26","66,100","66,100","66,100","66,100","","0.00%"
"2022- 06- 24","66,100","62,000","66,600","61,800","620.46K","8.90%"
"2022- 06- 23","60,700","64,000","65,700","60,700","648.22K","-5.89%"
"2022- 06- 22","64,500","69,800","70,000","64,500","553.36K","-7.06%"
"2022- 06- 21","69,400","69,200","70,800","68,300","306.71K","0.29%"
"2022- 06- 20","69,200","69,600","70,500","67,500","328.44K","0.00%"
"2022- 06- 17","69,200","68,200","69,600","67,800","341.98K","-0.86%"
"2022- 06- 16","69,800","68,100","71,400","66,600","730.34K","4.02%"
"2022- 06- 15","67,100","67,100","68,200","64,300","648.31K","-0.45%"
"2022- 06- 14","67,400","67,000","68,200","65,400","569.69K","-1.61%"
"2022- 06- 13","68,500","69,800","70,400","68,000","484.37K","-3.39%"
"2022- 06- 12","70,900","70,900","70,900","70,900","","0.00%"
"2022- 06- 10","70,900","69,700","71,500","69,300","457.86K","0.85%"
"2022- 06- 09","70,300","67,700","71,400","67,200","739.15K","3.53%"
"2022- 06- 08","67,900","66,000","68,500","65,100","397.55K","3.66%"
"2022- 06- 07","65,500","66,800","68,100","64,300","400.14K","-2.09%"
"2022- 06- 06","66,900","66,900","66,900","66,900","","0.00%"
"2022- 06- 03","66,900","67,700","68,200","66,500","202.15K","-0.15%"
"2022- 06- 02","67,000","69,500","69,500","66,500","336.68K","-3.60%"
"2022- 06- 01","69,500","69,500","69,500","69,500","","0.00%"
"2022- 05- 31","69,500","70,500","70,600","68,900","210.65K","-1.14%"
"2022- 05- 30","70,300","70,000","71,900","69,600","320.93K","2.18%"
"2022- 05- 27","68,800","68,300","70,700","68,000","324.43K","1.78%"
"2022- 05- 26","67,600","68,400","70,000","67,200","299.10K","-0.59%"
"2022- 05- 25","68,000","67,800","68,700","66,200","391.18K","0.00%"
"2022- 05- 24","68,000","68,700","70,300","67,800","347.84K","-1.02%"
"2022- 05- 23","68,700","71,600","71,700","67,600","628.29K","-4.32%"
"2022- 05- 22","71,800","71,800","71,800","71,800","","0.00%"
"2022- 05- 20","71,800","70,200","72,800","69,700","478.02K","2.28%"
"2022- 05- 19","70,200","70,000","71,400","69,400","531.73K","-1.68%"
"2022- 05- 18","71,400","68,800","72,600","68,600","770.63K","3.93%"
"2022- 05- 17","68,700","64,900","69,900","64,400","1.71M","12.07%"
"2022- 05- 16","61,300","61,200","62,500","59,900","441.65K","1.49%"
"2022- 05- 15","60,400","60,400","60,400","60,400","","0.00%"
"2022- 05- 13","60,400","58,500","61,100","58,500","359.73K","4.14%"
"2022- 05- 12","58,000","60,600","61,000","57,500","661.28K","-5.69%"
"2022- 05- 11","61,500","61,000","63,600","60,600","365.22K","-0.32%"
"2022- 05- 10","61,700","59,200","62,300","57,900","819.51K","0.82%"
"2022- 05- 09","61,200","65,900","66,400","60,700","845.48K","-7.97%"
"2022- 05- 08","66,500","66,500","66,500","66,500","","0.00%"
"2022- 05- 06","66,500","67,100","68,300","66,200","233.82K","-2.06%"
"2022- 05- 05","67,900","67,900","67,900","67,900","","0.00%"
"2022- 05- 04","67,900","68,500","69,000","67,500","137.14K","-0.59%"
"2022- 05- 03","68,300","67,500","69,200","67,200","249.09K","1.94%"
"2022- 05- 02","67,000","67,400","67,800","65,600","269.06K","-1.76%"
"2022- 05- 01","68,200","68,200","68,200","68,200","","0.00%"
"2022- 04- 29","68,200","68,500","69,600","67,800","240.12K","-0.29%"
"2022- 04- 28","68,400","69,100","69,400","67,600","183.79K","-0.58%"
"2022- 04- 27","68,800","66,700","69,200","65,700","403.08K","0.29%"
"2022- 04- 26","68,600","68,200","70,400","68,100","368.26K","1.63%"
"2022- 04- 25","67,500","67,800","69,500","67,500","333.60K","-2.03%"
"2022- 04- 24","68,900","68,900","68,900","68,900","","0.00%"
"2022- 04- 22","68,900","69,800","70,300","67,700","511.33K","-2.27%"
"2022- 04- 21","70,500","71,800","72,500","70,200","364.13K","-1.26%"
"2022- 04- 20","71,400","73,800","73,900","71,300","448.84K","-3.25%"
"2022- 04- 19","73,800","72,700","74,300","72,000","368.30K","1.93%"
"2022- 04- 18","72,400","77,100","77,200","72,000","736.18K","-6.22%"
"2022- 04- 17","77,200","77,200","77,200","77,200","","0.00%"
"2022- 04- 15","77,200","76,700","78,500","75,700","276.52K","0.39%"
"2022- 04- 14","76,900","76,600","79,000","76,500","493.48K","0.65%"
"2022- 04- 13","76,400","74,800","77,100","74,100","440.01K","2.28%"
"2022- 04- 12","74,700","74,500","75,200","73,300","329.74K","-0.27%"
"2022- 04- 11","74,900","77,300","78,100","74,800","415.95K","-2.73%"
"2022- 04- 10","77,000","77,000","77,000","77,000","","0.00%"
"2022- 04- 08","77,000","77,900","79,100","75,800","674.23K","-1.16%"
"2022- 04- 07","77,900","79,600","80,300","77,500","565.27K","-3.11%"
"2022- 04- 06","80,400","79,500","81,900","79,000","556.19K","-0.12%"
"2022- 04- 05","80,500","82,200","82,600","79,700","590.01K","-2.07%"
"2022- 04- 04","82,200","86,200","86,700","80,800","1.20M","-4.31%"
"2022- 04- 03","85,900","85,900","85,900","85,900","","0.00%"
"2022- 04- 01","85,900","81,100","90,000","80,300","2.51M","5.27%"
"2022- 03- 31","81,600","79,700","85,600","77,400","1.95M","2.51%"
"2022- 03- 30","79,600","76,800","80,100","76,100","896.97K","4.74%"
"2022- 03- 29","76,000","75,800","77,000","75,200","368.48K","1.06%"
"2022- 03- 28","75,200","77,800","77,800","74,800","553.47K","-3.34%"
"2022- 03- 27","77,800","77,800","77,800","77,800","","0.00%"
"2022- 03- 25","77,800","77,100","78,800","75,200","633.26K","0.78%"
"2022- 03- 24","77,200","75,500","79,600","74,800","756.88K","2.66%"
"2022- 03- 23","75,200","76,900","77,000","74,000","460.91K","-1.83%"
"2022- 03- 22","76,600","73,400","77,100","73,000","620.69K","3.65%"
"2022- 03- 21","73,900","76,200","77,100","72,900","587.38K","-3.40%"
"2022- 03- 20","76,500","76,500","76,500","76,500","","0.00%"
"2022- 03- 18","76,500","75,300","76,800","74,500","497.51K","2.00%"
"2022- 03- 17","75,000","79,100","79,800","74,500","1.20M","-5.30%"
"2022- 03- 16","79,200","80,700","81,300","76,800","687.48K","-0.75%"
"2022- 03- 15","79,800","80,800","82,000","79,100","457.39K","-0.25%"
"2022- 03- 14","80,000","80,600","83,000","78,800","816.02K","0.13%"
"2022- 03- 13","79,900","79,900","79,900","79,900","","0.00%"
"2022- 03- 11","79,900","77,000","81,500","77,000","1.09M","3.36%"
"2022- 03- 10","77,300","74,300","78,700","73,700","731.12K","5.17%"
"2022- 03- 09","73,500","73,500","73,500","73,500","","0.00%"
"2022- 03- 08","73,500","73,800","74,800","72,500","316.47K","-1.61%"
"2022- 03- 07","74,700","74,000","76,100","74,000","393.66K","-1.06%"
"2022- 03- 06","75,500","75,500","75,500","75,500","","0.00%"
"2022- 03- 04","75,500","74,500","76,900","74,000","385.69K","0.67%"
"2022- 03- 03","75,000","75,200","77,200","74,200","398.50K","-0.27%"
"2022- 03- 02","75,200","74,400","75,600","72,000","552.31K","1.35%"
"2022- 03- 01","74,200","74,200","74,200","74,200","","0.00%"
"2022- 02- 28","74,200","70,700","75,000","70,700","721.10K","3.92%"
"2022- 02- 27","71,400","71,400","71,400","71,400","","0.00%"
"2022- 02- 25","71,400","71,700","73,000","67,500","1.22M","1.28%"
"2022- 02- 24","70,500","71,500","73,900","70,500","774.63K","-1.54%"
"2022- 02- 23","71,600","72,600","74,000","71,200","422.26K","-0.28%"
"2022- 02- 22","71,800","69,700","72,500","69,500","776.36K","1.41%"
"2022- 02- 21","70,800","66,100","70,900","65,900","731.36K","5.20%"
"2022- 02- 20","67,300","67,300","67,300","67,300","","0.00%"
"2022- 02- 18","67,300","65,500","67,700","65,300","369.65K","1.05%"
"2022- 02- 17","66,600","68,100","68,800","65,000","560.08K","-2.20%"
"2022- 02- 16","68,100","67,000","68,200","66,100","419.58K","4.29%"
"2022- 02- 15","65,300","65,100","67,000","64,500","334.69K","0.00%"
"2022- 02- 14","65,300","64,200","66,400","63,700","357.35K","-0.31%"
"2022- 02- 11","65,500","65,500","67,600","64,600","530.07K","-1.95%"
"2022- 02- 10","66,800","68,800","69,200","66,300","409.11K","-2.91%"
"2022- 02- 09","68,800","66,800","69,500","66,500","529.38K","3.93%"
"2022- 02- 08","66,200","67,700","69,700","65,900","586.36K","-1.49%"
"2022- 02- 07","67,200","67,300","69,200","66,500","582.60K","-0.15%"
"2022- 02- 06","67,300","67,300","67,300","67,300","","0.00%"
"2022- 02- 04","67,300","61,500","68,200","61,000","616.79K","8.20%"
"2022- 02- 03","62,200","60,600","63,900","60,000","911.03K","5.60%"
"2022- 01- 28","58,900","56,000","59,600","54,500","764.26K","5.18%"
"2022- 01- 27","56,000","60,000","60,600","55,900","816.81K","-7.44%"
"2022- 01- 26","60,500","63,400","64,100","58,000","1.26M","-4.72%"
"2022- 01- 25","63,500","64,900","65,000","62,500","449.37K","-0.63%"
"2022- 01- 24","63,900","68,800","68,800","63,200","603.55K","-7.66%"
"2022- 01- 21","69,200","68,200","70,500","68,000","414.39K","-0.43%"
"2022- 01- 20","69,500","66,000","69,700","66,000","410.60K","4.83%"
"2022- 01- 19","66,300","67,400","68,800","65,400","326.07K","-2.36%"
"2022- 01- 18","67,900","68,400","69,900","67,500","288.81K","-0.73%"
"2022- 01- 17","68,400","67,600","70,400","67,600","409.08K","0.29%"
"2022- 01- 14","68,200","67,900","69,300","66,700","370.87K","-1.16%"
"2022- 01- 13","69,000","67,500","69,000","66,300","474.35K","2.22%"
"2022- 01- 12","67,500","66,500","67,800","66,000","417.61K","2.27%"
"2022- 01- 11","66,000","64,100","67,300","62,500","710.75K","4.10%"
"2022- 01- 10","63,400","62,800","64,000","60,700","522.25K","-0.47%"
"2022- 01- 09","63,700","63,700","63,700","63,700","","0.00%"
"2022- 01- 07","63,700","62,300","64,400","62,300","461.13K","2.91%"
"2022- 01- 06","61,900","64,800","65,700","61,300","922.40K","-7.06%"
"2022- 01- 05","66,600","71,200","71,200","66,300","870.64K","-5.80%"
"2022- 01- 04","70,700","73,700","73,800","70,200","636.94K","-3.94%"
"2022- 01- 03","73,600","74,600","75,300","73,300","362.83K","-0.81%"
"2021- 12- 30","74,200","75,200","75,800","73,300","391.94K","-0.93%"
"2021- 12- 29","74,900","77,900","79,100","74,500","933.54K","-4.10%"
"2021- 12- 28","78,100","74,700","79,000","73,900","1.08M","5.40%"
"2021- 12- 27","74,100","72,500","74,700","71,000","485.56K","2.92%"
"2021- 12- 26","72,000","72,000","72,000","72,000","","0.00%"
"2021- 12- 24","72,000","71,500","73,900","70,800","599.31K","1.55%"
"2021- 12- 23","70,900","73,900","74,600","69,800","708.75K","-3.14%"
"2021- 12- 22","73,200","73,600","74,900","72,000","633.12K","1.53%"
"2021- 12- 21","72,100","70,200","72,300","69,100","341.67K","2.85%"
"2021- 12- 20","70,100","71,200","72,000","69,600","290.06K","-1.82%"
"2021- 12- 19","71,400","71,400","71,400","71,400","","0.00%"
"2021- 12- 17","71,400","71,000","72,100","69,800","272.58K","-0.14%"
"2021- 12- 16","71,500","73,000","74,800","71,300","508.54K","-0.56%"
"2021- 12- 15","71,900","73,100","73,200","70,800","390.64K","-2.18%"
"2021- 12- 14","73,500","75,000","75,500","71,800","462.22K","-2.65%"
"2021- 12- 13","75,500","76,400","76,800","74,700","442.36K","-0.79%"
"2021- 12- 12","76,100","76,100","76,100","76,100","","0.00%"
"2021- 12- 10","76,100","74,200","76,100","72,500","507.12K","1.87%"
"2021- 12- 09","74,700","73,300","76,000","73,000","698.27K","1.91%"
"2021- 12- 08","73,300","73,900","77,000","72,300","713.60K","1.10%"
"2021- 12- 07","72,500","72,000","73,000","70,700","572.60K","2.55%"
"2021- 12- 06","70,700","70,500","72,000","69,100","517.36K","-1.53%"
"2021- 12- 05","71,800","71,800","71,800","71,800","","0.00%"
"2021- 12- 03","71,800","65,900","72,600","65,800","1.13M","11.32%"
"2021- 12- 02","64,500","66,400","66,900","63,300","735.31K","-4.16%"
"2021- 12- 01","67,300","67,600","68,700","63,100","828.92K","0.00%"
"2021- 11- 30","67,300","71,300","73,100","64,300","641.99K","-3.58%"
"2021- 11- 29","69,800","67,800","72,300","67,300","679.47K","-0.29%"
"2021- 11- 28","70,000","70,000","70,000","70,000","","0.00%"
"2021- 11- 26","70,000","74,300","75,100","69,300","624.57K","-5.66%"
"2021- 11- 25","74,200","73,200","76,400","73,100","489.27K","-0.13%"
"2021- 11- 24","74,300","71,800","74,300","71,200","574.21K","4.06%"
"2021- 11- 23","71,400","72,900","74,500","71,100","636.35K","-2.99%"
