"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2020- 06- 18","29,600","29,500","29,850","29,250","144.14K","-0.34%"
"2020- 06- 17","29,700","29,600","30,200","29,050","0.00K","-0.17%"
"2020- 06- 16","29,750","29,400","30,400","29,250","0.05K","4.20%"
"2020- 06- 15","28,550","30,150","30,600","28,550","0.01K","-6.09%"
"2020- 06- 14","30,400","30,400","30,400","30,400","","0.00%"
"2020- 06- 12","30,400","30,100","30,850","29,650","409.78K","-5.00%"
"2020- 06- 11","32,000","32,250","32,750","31,800","390.78K","0.16%"
"2020- 06- 10","31,950","31,850","32,450","31,500","1.32K","0.31%"
"2020- 06- 09","31,850","31,900","32,000","31,250","0.28K","0.00%"
"2020- 06- 08","31,850","30,250","31,900","30,100","607.82K","6.52%"
"2020- 06- 07","29,900","29,900","29,900","29,900","","0.00%"
"2020- 06- 05","29,900","30,000","30,250","29,600","290.13K","-0.50%"
"2020- 06- 04","30,050","30,500","30,600","29,850","0.30K","-1.31%"
"2020- 06- 03","30,450","30,500","30,900","30,150","0.11K","0.66%"
"2020- 06- 02","30,250","30,150","30,600","29,900","287.52K","-0.66%"
"2020- 06- 01","30,450","30,300","30,500","30,100","0.38K","2.87%"
"2020- 05- 29","29,600","30,500","30,750","29,500","276.53K","-2.31%"
"2020- 05- 28","30,300","32,300","32,450","30,200","0.34K","-5.75%"
"2020- 05- 27","32,150","32,400","32,950","31,900","276.05K","0.16%"
"2020- 05- 26","32,100","31,500","32,150","31,000","0.34K","2.23%"
"2020- 05- 25","31,400","31,300","31,750","30,700","0.02K","-0.32%"
"2020- 05- 24","31,500","31,500","31,500","31,500","","0.00%"
"2020- 05- 22","31,500","32,800","32,800","31,200","321.58K","-4.26%"
"2020- 05- 21","32,900","33,600","33,600","32,650","253.39K","-1.79%"
"2020- 05- 20","33,500","32,900","33,600","31,950","0.09K","0.90%"
"2020- 05- 19","33,200","31,300","33,200","30,850","8.09K","9.03%"
"2020- 05- 18","30,450","29,600","30,650","29,300","204.84K","3.22%"
"2020- 05- 17","29,500","29,500","29,500","29,500","","0.00%"
"2020- 05- 15","29,500","31,350","31,350","29,400","293.06K","-3.28%"
"2020- 05- 14","30,500","30,150","31,500","30,050","370.67K","-0.49%"
"2020- 05- 13","30,650","28,800","30,700","28,450","2.12K","4.25%"
"2020- 05- 12","29,400","29,900","30,000","29,100","196.87K","-2.16%"
"2020- 05- 11","30,050","30,100","30,650","29,800","213.35K","-1.80%"
"2020- 05- 10","30,600","30,600","30,600","30,600","","0.00%"
"2020- 05- 08","30,600","31,500","31,550","30,400","299.13K","-1.13%"
"2020- 05- 07","30,950","30,600","30,950","30,150","189.25K","1.14%"
"2020- 05- 06","30,600","30,750","30,900","30,000","246.20K","2.51%"
"2020- 05- 05","29,850","29,850","29,850","29,850","","0.00%"
"2020- 05- 04","29,850","28,750","30,300","28,700","289.88K","0.67%"
"2020- 05- 03","29,650","29,650","29,650","29,650","","0.00%"
"2020- 04- 29","29,650","29,600","30,000","29,000","200.75K","0.34%"
"2020- 04- 28","29,550","28,850","30,500","28,450","385.43K","2.43%"
"2020- 04- 27","28,850","28,350","29,100","28,000","191.63K","2.85%"
"2020- 04- 26","28,050","28,050","28,050","28,050","","0.00%"
"2020- 04- 24","28,050","28,900","28,900","27,750","204.70K","-3.77%"
"2020- 04- 23","29,150","29,300","29,450","28,800","135.07K","-0.34%"
"2020- 04- 22","29,250","28,000","29,250","27,800","238.85K","1.92%"
"2020- 04- 21","28,700","29,150","29,150","27,950","487.88K","-3.04%"
"2020- 04- 20","29,600","30,950","30,950","29,600","407.71K","-4.05%"
"2020- 04- 19","30,850","30,850","30,850","30,850","","0.00%"
"2020- 04- 17","30,850","31,300","31,400","29,800","426.07K","0.98%"
"2020- 04- 16","30,550","29,550","30,800","29,300","581.06K","5.71%"
"2020- 04- 15","28,900","28,900","28,900","28,900","","0.00%"
"2020- 04- 14","28,900","28,600","29,100","27,900","224.80K","3.21%"
"2020- 04- 13","28,000","28,900","29,800","28,000","475.81K","-3.11%"
"2020- 04- 12","28,900","28,900","28,900","28,900","","0.00%"
"2020- 04- 10","28,900","26,550","28,900","26,100","701.83K","8.85%"
"2020- 04- 09","26,550","27,000","27,050","26,100","206.59K","1.14%"
"2020- 04- 08","26,250","25,050","26,900","24,800","386.58K","3.75%"
"2020- 04- 07","25,300","25,650","26,000","24,700","208.86K","1.20%"
"2020- 04- 06","25,000","23,900","25,000","23,500","248.64K","5.71%"
"2020- 04- 05","23,650","23,650","23,650","23,650","","0.00%"
"2020- 04- 03","23,650","24,100","24,150","23,250","163.23K","-1.87%"
"2020- 04- 02","24,100","23,300","24,100","22,850","143.52K","4.33%"
"2020- 04- 01","23,100","23,900","24,650","23,100","258.74K","-3.95%"
"2020- 03- 31","24,050","24,050","24,300","23,250","298.79K","1.05%"
"2020- 03- 30","23,800","23,300","24,000","22,650","228.82K","-2.46%"
"2020- 03- 27","24,400","25,850","25,900","23,550","324.56K","-1.01%"
"2020- 03- 26","24,650","25,200","26,900","24,300","0.09K","0.00%"
"2020- 03- 25","24,650","22,050","24,650","21,900","0.00K","15.19%"
"2020- 03- 24","21,400","19,900","21,800","19,450","274.97K","10.03%"
"2020- 03- 23","19,450","19,900","20,100","19,000","262.22K","-8.90%"
"2020- 03- 22","21,350","21,350","21,350","21,350","","0.00%"
"2020- 03- 20","21,350","19,650","21,450","19,350","277.79K","9.21%"
"2020- 03- 19","19,550","21,650","22,300","18,950","438.74K","-6.90%"
"2020- 03- 18","21,000","22,450","22,800","21,000","0.60K","-6.25%"
"2020- 03- 17","22,400","20,700","22,850","20,700","253.20K","0.90%"
"2020- 03- 16","22,200","23,000","23,750","21,750","277.40K","-2.20%"
"2020- 03- 15","22,700","22,700","22,700","22,700","","0.00%"
"2020- 03- 13","22,700","21,100","24,000","20,500","479.91K","-2.37%"
"2020- 03- 12","23,250","25,050","25,050","22,700","527.61K","-7.55%"
"2020- 03- 11","25,150","25,350","26,550","24,900","570.92K","-0.59%"
"2020- 03- 10","25,300","24,600","25,750","24,400","333.13K","0.80%"
"2020- 03- 09","25,100","25,600","25,750","24,700","539.26K","-5.10%"
"2020- 03- 08","26,450","26,450","26,450","26,450","","0.00%"
"2020- 03- 06","26,450","28,100","28,850","25,950","1.03M","-9.11%"
"2020- 03- 05","29,100","30,000","30,050","29,000","303.66K","-2.02%"
"2020- 03- 04","29,700","29,800","30,300","29,050","415.83K","-0.83%"
"2020- 03- 03","29,950","31,450","31,900","29,650","392.68K","-3.07%"
"2020- 03- 02","30,900","30,550","31,300","29,300","306.55K","1.98%"
"2020- 03- 01","30,300","30,300","30,300","30,300","","0.00%"
"2020- 02- 28","30,300","31,600","32,050","30,000","294.88K","-5.31%"
"2020- 02- 27","32,000","32,000","33,750","31,500","447.66K","0.79%"
"2020- 02- 26","31,750","30,200","32,450","29,900","277.10K","3.76%"
"2020- 02- 25","30,600","30,050","31,100","29,800","220.06K","1.83%"
"2020- 02- 24","30,050","30,100","31,400","29,400","402.70K","-3.22%"
"2020- 02- 23","31,050","31,050","31,050","31,050","","0.00%"
"2020- 02- 21","31,050","32,500","32,650","31,050","297.92K","-5.62%"
"2020- 02- 20","32,900","33,750","33,750","32,700","194.96K","-2.95%"
"2020- 02- 19","33,900","34,100","34,650","33,150","151.80K","-0.44%"
"2020- 02- 18","34,050","34,700","35,350","33,950","259.70K","-1.59%"
"2020- 02- 17","34,600","32,650","34,950","32,000","423.75K","5.97%"
"2020- 02- 14","32,650","33,200","33,250","32,450","114.56K","-1.66%"
"2020- 02- 13","33,200","32,850","33,500","32,400","241.59K","1.53%"
"2020- 02- 12","32,700","32,200","32,900","32,050","160.40K","2.19%"
"2020- 02- 11","32,000","32,650","33,200","31,850","248.75K","-1.99%"
"2020- 02- 10","32,650","33,300","33,300","32,650","164.47K","-3.69%"
"2020- 02- 07","33,900","33,800","34,550","33,250","143.54K","0.74%"
"2020- 02- 06","33,650","33,950","34,350","33,000","192.28K","0.45%"
"2020- 02- 05","33,500","34,250","34,700","33,400","171.95K","-2.05%"
"2020- 02- 04","34,200","33,650","35,050","33,250","261.25K","0.74%"
"2020- 02- 03","33,950","30,400","34,250","30,400","454.17K","7.44%"
"2020- 02- 02","31,600","31,600","31,600","31,600","","0.00%"
"2020- 01- 31","31,600","33,000","33,350","31,600","240.94K","-2.92%"
"2020- 01- 30","32,550","32,750","33,250","31,900","237.33K","-0.61%"
"2020- 01- 29","32,750","31,300","33,150","31,300","300.05K","4.63%"
"2020- 01- 28","31,300","30,500","32,300","28,000","752.20K","-6.01%"
"2020- 01- 23","33,300","33,000","33,950","32,900","234.53K","-1.91%"
"2020- 01- 22","33,950","33,200","34,500","33,100","231.22K","1.95%"
"2020- 01- 21","33,300","34,350","34,550","33,100","359.75K","-3.34%"
"2020- 01- 20","34,450","34,950","35,600","34,300","266.44K","-1.43%"
"2020- 01- 19","34,950","34,950","34,950","34,950","","0.00%"
"2020- 01- 17","34,950","35,100","35,300","34,350","241.47K","-0.57%"
"2020- 01- 16","35,150","35,750","35,750","34,600","323.62K","-1.82%"
"2020- 01- 15","35,800","35,100","35,950","34,500","287.97K","2.29%"
"2020- 01- 14","35,000","35,100","36,750","34,450","568.17K","0.86%"
"2020- 01- 13","34,700","32,350","34,850","32,200","1.14M","9.29%"
"2020- 01- 12","31,750","31,750","31,750","31,750","","0.00%"
"2020- 01- 10","31,750","32,050","32,050","31,050","218.81K","-0.94%"
"2020- 01- 09","32,050","31,200","32,250","30,800","500.36K","4.91%"
"2020- 01- 08","30,550","30,750","30,950","29,400","455.91K","-0.65%"
"2020- 01- 07","30,750","30,500","31,200","29,500","633.25K","2.50%"
"2020- 01- 06","30,000","28,400","30,500","28,000","1.14M","5.63%"
"2020- 01- 05","28,400","28,400","28,400","28,400","","0.00%"
"2020- 01- 03","28,400","27,600","28,800","26,600","559.75K","3.27%"
"2020- 01- 02","27,500","27,250","27,700","26,500","223.74K","0.55%"
"2019- 12- 30","27,350","26,200","27,700","26,200","355.58K","2.24%"
"2019- 12- 27","26,750","26,350","26,800","26,050","108.41K","0.94%"
"2019- 12- 26","26,500","26,000","26,500","26,000","122.38K","1.92%"
"2019- 12- 24","26,000","26,100","26,400","25,900","87.49K","-0.57%"
"2019- 12- 23","26,150","26,300","26,350","25,850","75.26K","0.19%"
"2019- 12- 20","26,100","26,400","26,400","25,950","55.54K","-0.19%"
"2019- 12- 19","26,150","26,200","26,550","25,800","92.49K","-0.19%"
"2019- 12- 18","26,200","26,150","26,450","25,850","99.82K","0.00%"
"2019- 12- 17","26,200","26,100","26,400","25,800","82.93K","1.16%"
"2019- 12- 16","25,900","26,300","26,300","25,400","127.51K","-1.33%"
"2019- 12- 13","26,250","25,700","26,400","25,700","167.87K","3.14%"
"2019- 12- 12","25,450","25,350","25,900","25,250","144.77K","0.39%"
"2019- 12- 11","25,350","25,500","26,000","25,350","88.29K","-0.78%"
"2019- 12- 10","25,550","25,100","26,000","25,000","156.70K","1.79%"
"2019- 12- 09","25,100","25,700","26,250","24,800","196.20K","-1.57%"
"2019- 12- 08","25,500","25,500","25,500","25,500","","0.00%"
"2019- 12- 06","25,500","24,600","25,750","24,050","199.65K","4.51%"
"2019- 12- 05","24,400","24,200","24,800","24,200","79.44K","0.00%"
"2019- 12- 04","24,400","24,250","24,800","24,100","89.36K","0.41%"
"2019- 12- 03","24,300","24,650","24,750","23,750","165.24K","-2.02%"
"2019- 12- 02","24,800","24,850","25,500","24,750","116.35K","-0.20%"
"2019- 12- 01","24,850","24,850","24,850","24,850","","0.00%"
"2019- 11- 29","24,850","24,600","27,000","24,300","704.43K","1.02%"
"2019- 11- 28","24,600","24,950","25,100","24,550","67.08K","-1.40%"
"2019- 11- 27","24,950","25,300","25,300","24,650","71.96K","-0.80%"
"2019- 11- 26","25,150","25,350","25,350","24,600","101.87K","0.80%"
"2019- 11- 25","24,950","24,400","25,100","24,200","150.26K","3.74%"
"2019- 11- 22","24,050","23,800","24,450","23,800","100.11K","1.05%"
"2019- 11- 21","23,800","24,150","24,500","23,350","158.47K","-2.06%"
"2019- 11- 20","24,300","25,050","25,100","23,950","161.24K","-2.21%"
"2019- 11- 19","24,850","25,400","25,600","24,750","143.84K","-2.36%"
"2019- 11- 18","25,450","25,550","25,850","25,200","97.65K","0.20%"
"2019- 11- 15","25,400","25,400","25,550","25,000","99.84K","0.00%"
"2019- 11- 14","25,400","25,600","25,700","24,850","156.72K","-0.59%"
"2019- 11- 13","25,550","25,900","26,400","25,500","125.70K","-2.29%"
"2019- 11- 12","26,150","25,900","26,200","25,400","142.23K","0.38%"
"2019- 11- 11","26,050","24,900","26,100","24,850","198.29K","2.56%"
"2019- 11- 08","25,400","26,700","26,800","24,700","495.81K","-4.69%"
"2019- 11- 07","26,650","26,200","26,900","26,150","132.49K","0.57%"
"2019- 11- 06","26,500","26,900","27,050","26,300","192.90K","-1.49%"
"2019- 11- 05","26,900","27,150","27,150","26,500","154.13K","-0.55%"
"2019- 11- 04","27,050","26,900","27,300","26,800","166.23K","0.56%"
"2019- 11- 01","26,900","26,900","27,500","26,650","361.07K","0.56%"
"2019- 10- 31","26,750","27,000","27,000","26,400","290.16K","0.00%"
"2019- 10- 30","26,750","25,900","26,900","25,700","490.22K","4.09%"
"2019- 10- 29","25,700","26,000","26,100","25,500","216.54K","-1.15%"
"2019- 10- 28","26,000","26,200","26,700","25,900","301.05K","0.58%"
"2019- 10- 25","25,850","26,450","26,550","25,550","188.06K","-2.08%"
"2019- 10- 24","26,400","26,450","26,750","25,800","202.39K","0.19%"
"2019- 10- 23","26,350","26,700","26,800","25,850","325.82K","-0.19%"
"2019- 10- 22","26,400","25,100","26,550","24,850","512.84K","6.02%"
"2019- 10- 21","24,900","24,850","25,450","24,400","243.41K","0.61%"
"2019- 10- 20","24,750","24,750","24,750","24,750","","0.00%"
"2019- 10- 18","24,750","25,200","25,200","24,350","218.70K","-1.98%"
"2019- 10- 17","25,250","26,150","26,300","24,800","220.79K","-2.13%"
"2019- 10- 16","25,800","26,150","26,500","25,750","169.46K","-0.77%"
"2019- 10- 15","26,000","25,600","26,700","25,350","424.23K","1.36%"
"2019- 10- 14","25,650","24,350","25,850","24,150","556.41K","7.10%"
"2019- 10- 13","23,950","23,950","23,950","23,950","","0.00%"
"2019- 10- 11","23,950","23,800","25,200","23,650","474.64K","1.70%"
"2019- 10- 10","23,550","23,550","23,700","23,000","149.39K","-1.05%"
"2019- 10- 09","23,800","23,800","23,800","23,800","","0.00%"
"2019- 10- 08","23,800","23,400","23,900","22,900","148.54K","1.71%"
"2019- 10- 07","23,400","23,000","23,700","22,850","194.31K","2.41%"
"2019- 10- 06","22,850","22,850","22,850","22,850","","0.00%"
"2019- 10- 04","22,850","23,250","23,250","22,450","181.16K","-1.51%"
"2019- 10- 02","23,200","23,600","23,850","23,200","235.48K","-4.13%"
"2019- 10- 01","24,200","23,200","24,200","22,800","215.23K","4.99%"
"2019- 09- 30","23,050","24,100","24,200","22,850","235.80K","-3.56%"
"2019- 09- 27","23,900","24,000","24,450","23,750","195.03K","0.84%"
"2019- 09- 26","23,700","22,850","24,300","22,850","327.18K","4.41%"
"2019- 09- 25","22,700","23,500","23,700","22,550","225.26K","-4.42%"
"2019- 09- 24","23,750","24,500","24,700","23,700","249.09K","-3.06%"
"2019- 09- 23","24,500","24,400","24,950","24,150","431.60K","1.24%"
"2019- 09- 22","24,200","24,200","24,200","24,200","","0.00%"
"2019- 09- 20","24,200","22,600","27,550","22,250","2.00M","7.32%"
"2019- 09- 19","22,550","22,800","23,100","22,400","106.21K","-0.88%"
"2019- 09- 18","22,750","22,800","23,350","22,600","117.32K","0.00%"
"2019- 09- 17","22,750","23,050","23,200","22,450","119.02K","-1.09%"
"2019- 09- 16","23,000","23,050","23,250","22,500","154.60K","-2.13%"
"2019- 09- 11","23,500","22,550","23,500","22,400","230.51K","3.98%"
"2019- 09- 10","22,600","22,150","22,750","22,100","174.92K","2.03%"
"2019- 09- 09","22,150","22,100","22,350","21,850","108.30K","1.37%"
"2019- 09- 06","21,850","22,400","22,650","21,850","70.54K","-2.02%"
"2019- 09- 05","22,300","22,450","22,550","21,900","106.00K","0.45%"
"2019- 09- 04","22,200","21,950","22,350","21,550","111.86K","2.07%"
"2019- 09- 03","21,750","21,800","22,450","21,700","140.79K","-0.68%"
"2019- 09- 02","21,900","20,850","22,200","20,850","194.84K","3.30%"
"2019- 09- 01","21,200","21,200","21,200","21,200","","0.00%"
"2019- 08- 30","21,200","21,150","21,650","21,000","147.34K","2.17%"
"2019- 08- 29","20,750","20,800","21,150","20,600","133.37K","-0.24%"
"2019- 08- 28","20,800","19,950","20,900","19,900","166.95K","4.00%"
"2019- 08- 27","20,000","19,600","20,300","19,550","223.43K","2.83%"
"2019- 08- 26","19,450","20,600","20,850","19,300","521.56K","-8.47%"
"2019- 08- 25","21,250","21,250","21,250","21,250","","0.00%"
"2019- 08- 23","21,250","21,400","21,650","21,000","139.80K","-1.62%"
"2019- 08- 22","21,600","22,450","22,450","21,400","300.10K","-3.79%"
"2019- 08- 21","22,450","21,350","22,500","21,200","229.80K","5.15%"
"2019- 08- 20","21,350","21,150","21,550","21,100","140.94K","-0.23%"
"2019- 08- 19","21,400","20,900","21,650","20,600","216.92K","1.90%"
"2019- 08- 18","21,000","21,000","21,000","21,000","","0.00%"
"2019- 08- 16","21,000","20,950","21,250","20,400","240.57K","-1.87%"
"2019- 08- 14","21,400","22,400","22,600","21,250","301.49K","-3.39%"
"2019- 08- 13","22,150","22,100","22,600","21,200","374.03K","-3.90%"
"2019- 08- 12","23,050","22,900","23,400","22,500","122.97K","-0.43%"
"2019- 08- 11","23,150","23,150","23,150","23,150","","0.00%"
"2019- 08- 09","23,150","25,000","25,050","23,050","481.32K","-10.96%"
"2019- 08- 08","26,000","23,500","26,000","23,350","225.80K","10.87%"
"2019- 08- 07","23,450","22,500","23,750","22,500","175.38K","4.22%"
"2019- 08- 06","22,500","21,150","24,000","21,150","425.27K","0.90%"
"2019- 08- 05","22,300","24,500","24,700","22,300","288.07K","-10.08%"
"2019- 08- 02","24,800","24,150","25,350","24,150","99.35K","0.00%"
"2019- 08- 01","24,800","24,600","25,600","24,450","133.90K","-0.80%"
"2019- 07- 31","25,000","24,800","25,350","24,350","148.71K","-0.99%"
"2019- 07- 30","25,250","24,300","25,500","24,300","212.40K","3.70%"
"2019- 07- 29","24,350","25,000","25,500","24,300","280.79K","-3.56%"
"2019- 07- 26","25,250","26,000","26,500","25,150","326.01K","-4.90%"
"2019- 07- 25","26,550","26,900","27,100","26,350","135.57K","-2.21%"
"2019- 07- 24","27,150","27,350","27,700","27,150","125.00K","-0.73%"
"2019- 07- 23","27,350","27,750","28,200","27,300","136.69K","-1.44%"
"2019- 07- 22","27,750","28,000","28,000","27,200","82.76K","-0.18%"
"2019- 07- 21","27,800","27,800","27,800","27,800","","0.00%"
"2019- 07- 19","27,800","27,000","28,300","27,000","215.84K","2.96%"
"2019- 07- 18","27,000","26,950","27,450","25,750","462.60K","-2.00%"
"2019- 07- 17","27,550","28,100","28,150","27,450","166.24K","-2.48%"
"2019- 07- 16","28,250","28,150","28,400","27,900","147.04K","0.36%"
"2019- 07- 15","28,150","28,800","28,800","28,000","188.37K","-1.23%"
"2019- 07- 12","28,500","29,500","29,800","28,350","396.69K","-4.52%"
"2019- 07- 11","29,850","28,600","29,850","28,600","289.99K","4.37%"
"2019- 07- 10","28,600","27,750","29,150","27,750","286.96K","3.25%"
"2019- 07- 09","27,700","27,850","28,700","27,700","183.84K","-0.89%"
"2019- 07- 08","27,950","28,800","29,300","27,600","260.26K","-3.79%"
"2019- 07- 05","29,050","29,000","29,200","28,600","124.88K","0.69%"
"2019- 07- 04","28,850","28,550","29,150","28,500","129.66K","1.05%"
"2019- 07- 03","28,550","29,300","29,300","28,350","264.11K","-1.55%"
"2019- 07- 02","29,000","28,250","29,800","28,200","384.31K","1.75%"
"2019- 07- 01","28,500","29,100","29,400","28,400","232.63K","-1.55%"
"2019- 06- 30","28,950","28,950","28,950","28,950","","0.00%"
"2019- 06- 28","28,950","29,300","29,550","28,650","237.06K","-0.69%"
"2019- 06- 27","29,150","28,400","29,500","28,400","348.32K","2.64%"
"2019- 06- 26","28,400","28,650","29,000","28,350","162.33K","-1.22%"
"2019- 06- 25","28,750","28,000","28,950","27,950","301.22K","1.77%"
"2019- 06- 24","28,250","29,050","29,250","27,950","375.84K","-3.25%"
"2019- 06- 21","29,200","29,200","29,400","28,900","179.74K","-0.68%"
"2019- 06- 20","29,400","29,150","29,450","28,550","215.82K","1.38%"
"2019- 06- 19","29,000","28,300","29,100","28,300","294.82K","2.47%"
"2019- 06- 18","28,300","29,050","29,050","28,050","462.82K","-2.25%"
"2019- 06- 17","28,950","30,400","30,800","28,700","728.62K","-1.86%"
"2019- 06- 16","29,500","29,500","29,500","29,500","","0.00%"
"2019- 06- 14","29,500","30,250","30,500","29,100","832.50K","-5.60%"
"2019- 06- 13","31,250","31,650","32,450","30,650","580.23K","-2.19%"
"2019- 06- 12","31,950","33,100","33,800","31,750","403.22K","-4.05%"
"2019- 06- 11","33,300","32,600","33,850","32,400","171.39K","1.83%"
"2019- 06- 10","32,700","32,250","32,750","32,000","127.08K","1.40%"
"2019- 06- 07","32,250","31,700","32,450","31,700","177.46K","1.10%"
"2019- 06- 05","31,900","32,200","32,200","31,150","156.08K","0.31%"
"2019- 06- 04","31,800","31,950","32,150","31,000","175.26K","-0.31%"
"2019- 06- 03","31,900","30,500","31,900","30,450","261.44K","4.25%"
"2019- 05- 31","30,600","30,500","30,800","29,800","183.40K","0.99%"
"2019- 05- 30","30,300","29,350","30,950","29,250","373.62K","3.41%"
"2019- 05- 29","29,300","28,800","29,500","28,600","267.71K","0.69%"
"2019- 05- 28","29,100","29,150","29,850","28,800","590.23K","1.39%"
"2019- 05- 27","28,700","31,850","32,000","28,300","1.29M","-12.50%"
"2019- 05- 24","32,800","33,250","34,100","32,800","135.93K","-2.81%"
"2019- 05- 23","33,750","34,500","34,650","33,450","113.05K","-1.89%"
"2019- 05- 22","34,400","34,600","34,850","34,200","55.62K","-0.58%"
"2019- 05- 21","34,600","36,200","36,200","34,150","223.80K","-3.49%"
"2019- 05- 20","35,850","34,850","36,200","34,850","246.67K","3.02%"
"2019- 05- 17","34,800","35,300","35,550","34,650","134.96K","-1.14%"
"2019- 05- 16","35,200","35,050","35,400","34,400","225.56K","1.29%"
"2019- 05- 15","34,750","33,600","34,900","32,700","216.04K","4.04%"
"2019- 05- 14","33,400","32,350","33,650","31,500","507.19K","-0.45%"
"2019- 05- 13","33,550","33,450","34,450","33,450","128.49K","-1.18%"
"2019- 05- 10","33,950","33,700","34,700","33,200","215.32K","0.74%"
"2019- 05- 09","33,700","35,000","35,250","33,650","258.60K","-4.26%"
"2019- 05- 08","35,200","34,850","35,650","34,800","167.45K","0.28%"
"2019- 05- 07","35,100","35,500","35,900","35,050","178.32K","-1.96%"
"2019- 05- 03","35,800","36,000","36,100","35,600","110.01K","-1.10%"
"2019- 05- 02","36,200","36,000","36,200","35,450","120.87K","0.56%"
"2019- 04- 30","36,000","35,000","36,200","35,000","257.23K","2.42%"
"2019- 04- 29","35,150","35,200","35,600","34,900","129.54K","0.14%"
"2019- 04- 26","35,100","35,450","36,150","35,100","225.21K","-1.68%"
"2019- 04- 25","35,700","36,400","36,650","35,500","289.36K","-2.99%"
"2019- 04- 24","36,800","37,350","37,350","36,450","227.40K","-1.60%"
"2019- 04- 23","37,400","37,450","37,800","37,300","140.57K","0.54%"
"2019- 04- 22","37,200","36,750","38,000","36,750","320.65K","1.78%"
"2019- 04- 19","36,550","37,000","37,500","36,500","185.73K","-1.48%"
"2019- 04- 18","37,100","38,150","38,200","37,000","191.38K","-2.24%"
"2019- 04- 17","37,950","37,900","38,100","37,300","191.85K","0.93%"
"2019- 04- 16","37,600","37,900","38,600","37,450","354.77K","0.80%"
"2019- 04- 15","37,300","38,100","38,100","36,800","339.05K","-1.06%"
"2019- 04- 12","37,700","37,700","38,150","37,600","204.95K","-0.92%"
"2019- 04- 11","38,050","38,050","38,250","37,600","252.39K","1.06%"
"2019- 04- 10","37,650","38,150","38,450","37,500","226.46K","-1.44%"
"2019- 04- 09","38,200","38,950","38,950","37,500","470.81K","-1.29%"
"2019- 04- 08","38,700","38,500","39,450","38,000","588.85K","2.52%"
"2019- 04- 05","37,750","38,500","39,000","37,550","470.91K","-0.79%"
"2019- 04- 04","38,050","37,850","38,700","37,350","318.71K","0.53%"
"2019- 04- 03","37,850","37,000","38,000","36,800","331.29K","3.27%"
"2019- 04- 02","36,650","37,000","37,550","36,550","291.86K","-1.08%"
"2019- 04- 01","37,050","38,250","38,300","36,650","395.56K","-1.72%"
"2019- 03- 29","37,700","36,300","37,750","36,050","358.15K","4.29%"
"2019- 03- 28","36,150","36,200","36,750","35,850","248.03K","0.00%"
"2019- 03- 27","36,150","36,650","37,100","35,750","340.95K","-1.23%"
"2019- 03- 26","36,600","36,150","37,300","35,050","540.05K","3.10%"
"2019- 03- 25","35,500","34,800","37,050","34,700","808.93K","1.00%"
"2019- 03- 22","35,150","35,000","35,900","34,750","419.83K","-0.71%"
"2019- 03- 21","35,400","33,900","35,800","33,200","1.44M","-1.67%"
"2019- 03- 20","36,000","36,100","36,300","35,400","217.76K","-0.41%"
"2019- 03- 19","36,150","36,600","36,700","35,950","249.02K","-0.96%"
"2019- 03- 18","36,500","35,150","36,600","35,150","444.21K","2.24%"
"2019- 03- 15","35,700","36,250","36,400","35,150","692.01K","-3.90%"
"2019- 03- 14","37,150","37,650","37,950","36,350","757.46K","-1.59%"
"2019- 03- 13","37,750","36,050","38,250","35,750","1.33M","5.15%"
"2019- 03- 12","35,900","37,350","38,700","35,250","1.66M","-3.36%"
"2019- 03- 11","37,150","41,950","42,300","36,500","1.90M","-14.10%"
"2019- 03- 08","43,250","40,500","43,350","40,350","500.47K","6.13%"
"2019- 03- 07","40,750","41,550","42,200","40,450","262.24K","-2.28%"
"2019- 03- 06","41,700","40,650","41,950","40,550","446.46K","2.21%"
"2019- 03- 05","40,800","41,050","42,350","40,550","407.22K","-1.57%"
"2019- 03- 04","41,450","42,650","42,650","40,650","497.83K","-1.43%"
"2019- 02- 28","42,050","44,650","44,650","41,600","704.12K","-6.14%"
"2019- 02- 27","44,800","44,800","45,350","43,800","308.06K","-1.32%"
"2019- 02- 26","45,400","47,400","47,900","43,350","866.46K","-4.42%"
"2019- 02- 25","47,500","46,500","48,100","46,500","290.93K","2.15%"
"2019- 02- 22","46,500","47,250","47,700","45,850","314.89K","-0.85%"
"2019- 02- 21","46,900","44,350","47,300","44,350","843.91K","5.99%"
"2019- 02- 20","44,250","43,050","44,400","42,750","337.94K","2.79%"
"2019- 02- 19","43,050","43,300","43,300","42,600","253.89K","-0.58%"
"2019- 02- 18","43,300","45,000","45,050","43,000","328.86K","-3.35%"
"2019- 02- 15","44,800","44,600","45,150","44,150","211.56K","0.79%"
"2019- 02- 14","44,450","44,300","44,800","43,200","218.08K","-0.34%"
"2019- 02- 13","44,600","45,400","45,450","44,150","196.57K","-0.67%"
"2019- 02- 12","44,900","45,350","45,900","44,450","177.41K","-1.54%"
"2019- 02- 11","45,600","47,000","47,450","45,600","167.78K","-0.98%"
"2019- 02- 08","46,050","45,700","47,200","45,500","260.56K","0.55%"
"2019- 02- 07","45,800","43,800","46,700","43,050","489.84K","5.41%"
"2019- 02- 01","43,450","43,750","43,900","42,900","204.35K","-0.11%"
"2019- 01- 31","43,500","41,200","44,100","40,750","656.97K","6.62%"
"2019- 01- 30","40,800","41,400","41,850","40,400","393.58K","-1.45%"
